ID,FIELD,YLD03,ELE,SLOPE,CURV,PRO,PLAN,EC_SH,EC_DP,BAND1,BAND2,BAND3,BAND4,VI03_505,VI03_529,VI03_606,VI03_622,VI03_724,VI03_825,VI03_926
1632,C28,760,1080.52,0.3309,-0.034836,0.009608,-0.025229,2.9000001,7.4000001,115,132,218,133,-0.208,-0.243055556,-0.2,-0.206477733,-0.116504854,-0.043478261,-0.02970297
1633,C28,502,1080.69,0.2794,0.001713,-0.011816,-0.010103,3.2,6.9000001,127,143,240,143,-0.210727969,-0.239057239,-0.203539823,-0.2109375,-0.184210526,-0.049382716,-0.058252427
1634,C28,435,1080.74,0.1665,-0.017616,0.011392,-0.006223,3,5.8000002,129,149,254,150,-0.21641791,-0.251655629,-0.210300429,-0.2109375,-0.182978723,-0.05,-0.071090047
1635,C28,346,1080.7,0.2314,-0.043394,0.029053,-0.014341,3,5.5,123,150,252,150,-0.220973783,-0.26,-0.192982456,-0.2109375,-0.194915254,-0.025316456,-0.081081081
1636,C28,410,1080.71,0.4181,-0.045313,0.035058,-0.010255,3.4000001,5.5,127,147,250,146,-0.209302326,-0.245791246,-0.203539823,-0.193415638,-0.182608696,-0.006289308,-0.082568807
1637,C28,444,1080.81,0.5127,-0.025177,0.012386,-0.012791,3.9000001,5.3000002,121,145,249,145,-0.206225681,-0.25170068,-0.210762332,-0.208163265,-0.173913043,-0.012658228,-0.087557604
1638,C28,421,1080.97,0.5572,-0.01252,0.003101,-0.009419,4,6.1999998,117,148,243,147,-0.224489796,-0.238095238,-0.153439153,-0.222672065,-0.163793103,-0.025641026,-0.01
1687,C28,1049,1080.94,0.458,0.000191,-0.005364,-0.005173,6.6999998,15.1999998,104,115,169,111,-0.076923077,-0.235714286,-0.18226601,-0.198198198,-0.118483412,0.106666667,0.206703911
1688,C28,1154,1080.89,0.5701,-0.00158,-0.008161,-0.009741,8.6000004,18.2999992,105,108,164,107,-0.110047847,-0.233576642,-0.195876289,-0.192488263,-0.089108911,0.106666667,0.202247191
1689,C28,1054,1080.87,0.4848,-0.006235,0.000377,-0.005858,7.5999999,16.3999996,100,104,162,105,-0.137440758,-0.221374046,-0.191489362,-0.18556701,-0.169230769,0.123287671,0.202312139
1690,C28,935,1080.91,0.3986,-0.008038,-0.000231,-0.00827,6.1999998,12.8000002,111,109,171,110,-0.169811321,-0.231372549,-0.191489362,-0.178947368,-0.14893617,0.075862069,0.169590643
1691,C28,700,1080.99,0.434,0.018442,-0.002519,0.015922,5.1999998,12.3000002,109,113,177,112,-0.14,-0.236220472,-0.183246073,-0.197860963,-0.155080214,0.084507042,0.14619883
1692,C28,899,1080.99,0.3945,8.20E-05,0.010884,0.010966,5,12.3000002,102,103,157,102,-0.164319249,-0.224,-0.189473684,-0.183908046,-0.146067416,0.115942029,0.156069364
1693,C28,874,1080.91,0.2023,-0.009358,0.015586,0.006228,5.3000002,14.5,98,100,146,97,-0.170506912,-0.225296443,-0.189473684,-0.193370166,-0.146067416,0.055555556,0.131428571
1694,C28,873,1080.85,0.1752,0.020041,-0.012702,0.007339,5.3000002,11.3000002,98,98,142,95,-0.158878505,-0.225296443,-0.183673469,-0.18,-0.149171271,0.020134228,0.088888889
1695,C28,710,1080.68,0.4275,0.014532,-0.001006,0.013526,6.4000001,11.8000002,105,109,161,105,-0.153488372,-0.228346457,-0.191709845,-0.19,-0.155778894,0.034013605,0.073446328
1696,C28,775,1080.52,0.1479,-0.019264,0.017097,-0.002168,5.8000002,12.1000004,109,115,180,114,-0.159817352,-0.227091633,-0.179487179,-0.198019802,-0.175879397,0.054054054,0.111111111
1697,C28,769,1080.51,0.1236,-0.005162,0.002546,-0.002616,4.6999998,11.6999998,117,113,179,112,-0.173913043,-0.234848485,-0.182692308,-0.2,-0.148717949,0.051948052,0.069518717
1698,C28,680,1080.51,0.1869,0.007016,0.000319,0.007335,4,11.1999998,117,124,193,121,-0.190082645,-0.225092251,-0.201877934,-0.198237885,-0.137055838,-0.049382716,-0.00990099
1699,C28,374,1080.48,0.1637,0.005794,0.004451,0.010245,3.2,7.9000001,107,131,207,131,-0.204918033,-0.233082707,-0.188679245,-0.187772926,-0.132653061,-0.012987013,-0.015075377
1700,C28,384,1080.47,0.1948,-0.009741,0.014281,0.004539,3.0999999,6.5999999,121,136,220,135,-0.195219124,-0.247311828,-0.196428571,-0.181034483,-0.159817352,-0.012820513,-0.034825871
1701,C28,545,1080.6,0.4102,-0.001562,0.005475,0.003913,3.0999999,6.8000002,119,141,233,138,-0.213483146,-0.245791246,-0.210300429,-0.208,-0.188034188,-0.042944785,-0.074074074
1702,C28,388,1080.77,0.3983,-0.003978,0.002362,-0.001617,2.9000001,5.1999998,123,145,242,141,-0.220973783,-0.246666667,-0.213675214,-0.206349206,-0.18487395,-0.037037037,-0.074074074
1703,C28,394,1080.85,0.3676,-0.000465,0.008401,0.007936,2.9000001,5.5999999,119,151,248,146,-0.216730038,-0.246575342,-0.210526316,-0.194805195,-0.165919283,-0.01910828,-0.082568807
1704,C28,407,1080.89,0.5438,-0.014128,0.004946,-0.009182,3.4000001,6.8000002,111,141,238,141,-0.204633205,-0.250859107,-0.214285714,-0.203252033,-0.165919283,-0.025316456,-0.092592593
1705,C28,474,1081,0.5839,0.033009,-0.024432,0.008577,3.9000001,6.6999998,123,143,242,142,-0.215384615,-0.250859107,-0.2,-0.196787149,-0.178571429,-0.006289308,-0.062200957
1706,C28,577,1081.06,0.3952,0.018542,-0.025693,-0.00715,3.9000001,6.1999998,123,152,253,151,-0.21875,-0.248275862,-0.2,-0.217741935,-0.160714286,-0.006369427,-0.070422535
1707,C28,541,1081.15,0.3608,0.012267,-0.012154,0.000113,4.3000002,7.4000001,123,149,253,151,-0.21875,-0.248275862,-0.205479452,-0.217741935,-0.168141593,-0.006369427,-0.081081081
1758,C28,1082,1080.88,0.3713,0.003363,-0.011551,-0.008188,8.1000004,15.8999996,100,109,152,100,-0.107843137,-0.225296443,-0.191919192,-0.142857143,-0.121212121,0.135135135,0.108108108
1759,C28,1049,1080.71,0.5148,-0.019932,0.000322,-0.01961,8.3000002,16.3999996,104,113,164,108,-0.079207921,-0.22556391,-0.18226601,-0.2,-0.12745098,0.11409396,0.211428571
1760,C28,1063,1080.59,0.4949,-0.048641,0.022551,-0.02609,9.1999998,17.2000008,105,112,170,110,-0.035532995,-0.237410072,-0.185929648,-0.198237885,-0.12195122,0.006535948,0.197802198
1761,C28,1174,1080.65,0.4,-0.023719,0.005153,-0.018567,8.8999996,14.5,104,101,151,99,-0.020618557,-0.239130435,-0.191709845,-0.2,-0.090909091,0.112582781,0.188571429
1762,C28,1168,1080.74,0.2658,-0.016567,0.010118,-0.006449,7.6999998,12.8999996,100,99,140,92,-0.052083333,-0.233082707,-0.182795699,-0.203791469,-0.120879121,0.136986301,0.19047619
1763,C28,1059,1080.81,0.26,-0.024101,0.007889,-0.016212,7.5,12.5,96,99,142,91,-0.12,-0.24137931,-0.177777778,-0.198019802,-0.12849162,0.102040816,0.2
1764,C28,1130,1080.87,0.1235,-0.02158,0.015911,-0.005669,7.5999999,14.3000002,98,96,135,90,-0.148514851,-0.222672065,-0.170454545,-0.193548387,-0.122807018,0.097222222,0.224242424
1765,C28,1018,1080.88,0.1049,0.001471,0.004339,0.005811,7.6999998,14.5,98,100,139,93,-0.12244898,-0.211618257,-0.177777778,-0.188888889,-0.125,0.092198582,0.229813665
1766,C28,950,1080.81,0.2733,0.01051,-0.01513,-0.00462,8.1999998,15.3000002,96,97,139,92,-0.151219512,-0.221311475,-0.168539326,-0.197860963,-0.147540984,0.063829787,0.154761905
1767,C28,1042,1080.65,0.3392,-0.006553,0.009441,0.002888,8.6000004,16.5,98,96,135,91,-0.14,-0.224489796,-0.175141243,-0.189189189,-0.139664804,0.062937063,0.136094675
1768,C28,1163,1080.54,0.1788,-0.031514,0.017848,-0.013666,9.6999998,20.3999996,94,99,137,93,-0.12244898,-0.213114754,-0.178947368,-0.195402299,-0.130434783,0.106382979,0.165644172
1769,C28,1184,1080.51,0.204,-0.013161,0.01498,0.001819,7.1999998,19.2000008,98,102,147,97,-0.146919431,-0.213114754,-0.195979899,-0.197740113,-0.108695652,0.097222222,0.158536585
1770,C28,1072,1080.46,0.1565,-0.027014,0.018287,-0.008727,5.6999998,16.1000004,102,105,153,98,-0.175965665,-0.231372549,-0.201877934,-0.193548387,-0.14,0.102040816,0.136363636
1771,C28,795,1080.43,0.1215,-0.030368,0.01591,-0.014458,4.6999998,13,102,102,151,98,-0.145631068,-0.218487395,-0.182795699,-0.195402299,-0.132653061,0.068493151,0.092896175
1772,C28,753,1080.49,0.2935,-0.028758,0.018824,-0.009934,4,10.1000004,104,120,188,119,-0.152380952,-0.219917012,-0.184079602,-0.191489362,-0.147058824,0.090909091,0.069518717
1773,C28,625,1080.7,0.4621,-0.004128,0.005062,0.000934,3,7.0999999,117,145,234,141,-0.186440678,-0.233716475,-0.218487395,-0.201970443,-0.172413793,0.072847682,0.025906736
1774,C28,481,1080.92,0.4504,0.015103,-0.003105,0.011999,2.5999999,4.5,123,148,241,143,-0.20610687,-0.243055556,-0.213973799,-0.194915254,-0.188284519,-0.006289308,-0.063063063
1775,C28,641,1081.05,0.4372,0.007221,0.00262,0.00984,2.9000001,6.1999998,121,143,228,137,-0.223076923,-0.248322148,-0.196261682,-0.209302326,-0.169811321,-0.042424242,-0.051162791
1776,C28,729,1081.12,0.3921,0.00752,-0.007565,-4.50E-05,3.5,8.3000002,115,129,199,125,-0.203252033,-0.24822695,-0.2,-0.201754386,-0.165137615,0.032679739,0.005025126
1777,C28,662,1081.16,0.1684,0.013896,-0.007305,0.006592,3.9000001,7.0999999,115,127,213,133,-0.198380567,-0.243636364,-0.205741627,-0.198198198,-0.167420814,0.045751634,-0.014634146
1778,C28,612,1081.14,0.0808,-0.000965,0.001693,0.000727,3.9000001,6.5,117,139,242,146,-0.204819277,-0.243636364,-0.210762332,-0.192825112,-0.167420814,0.032679739,-0.033175355
1779,C28,593,1081.19,0.1987,-0.00297,0.002842,-0.000128,4.1999998,7.1999998,119,143,243,145,-0.195020747,-0.249070632,-0.210762332,-0.215517241,-0.167420814,0.026315789,-0.047169811
1780,C28,827,1081.31,0.2285,-0.00383,-0.003282,-0.007112,4.8000002,11.3999996,115,132,218,135,-0.2,-0.237735849,-0.201970443,-0.205741627,-0.138613861,0.06122449,0.009708738
1832,C28,1167,1080.81,0.3816,-0.001049,-0.008123,-0.009172,8,14.3999996,104,111,165,105,-0.119617225,-0.229007634,-0.196172249,-0.171428571,-0.138461538,0.16,0.174193548
1833,C28,891,1080.59,0.4128,-0.027156,0.011552,-0.015604,8.3000002,13.3999996,102,112,170,111,-0.066666667,-0.225092251,-0.194312796,-0.203539823,-0.123152709,0.11409396,0.191489362
1834,C28,752,1080.48,0.1827,-0.047997,0.022674,-0.025323,7.6999998,11.8999996,105,108,167,107,-0.099526066,-0.236749117,-0.184079602,-0.203539823,-0.130841121,0.127516779,0.083333333
1835,C28,1132,1080.58,0.321,-0.018823,0.003204,-0.015619,9.3999996,13.5,98,97,140,93,-0.074626866,-0.239130435,-0.183673469,-0.198156682,-0.123809524,0.15862069,0.085714286
1836,C28,1169,1080.72,0.2242,-0.004891,0.000337,-0.004554,8.1999998,12.6999998,100,97,132,90,-0.010869565,-0.235955056,-0.183673469,-0.192488263,-0.11,0.125827815,0.141176471
1837,C28,1211,1080.83,0.3065,-0.008404,0.003719,-0.004685,8.1000004,13.1000004,96,99,140,92,-0.031578947,-0.231343284,-0.185185185,-0.194444444,-0.116751269,0.144827586,0.204678363
1838,C28,1118,1080.94,0.2311,0.014714,-0.004308,0.010406,8.8000002,13.5,96,93,137,92,-0.096446701,-0.232,-0.175141243,-0.194174757,-0.102702703,0.104895105,0.233532934
1839,C28,1105,1080.93,0.2322,0.015283,-0.007687,0.007595,8.1999998,16.1000004,96,93,135,89,-0.141414141,-0.221311475,-0.177777778,-0.191709845,-0.10989011,0.092198582,0.225
1840,C28,962,1080.78,0.3556,-0.022153,0.004329,-0.017824,7.5999999,14.1999998,98,96,136,90,-0.137254902,-0.227642276,-0.182320442,-0.193370166,-0.112359551,0.076923077,0.149700599
1841,C28,742,1080.65,0.23,-0.033462,0.011186,-0.022277,8.5,14.3000002,96,95,132,90,-0.153846154,-0.228915663,-0.184782609,-0.202020202,-0.130434783,0.020408163,0.117647059
1842,C28,1092,1080.65,0.2902,0.005981,-0.001921,0.00406,8.6000004,15.3999996,98,96,140,93,-0.147058824,-0.235059761,-0.184782609,-0.204188482,-0.131428571,0.048275862,0.134146341
1843,C28,1122,1080.67,0.3646,0.02656,-0.00922,0.01734,8.1000004,15.1000004,100,98,144,94,-0.148325359,-0.213114754,-0.171270718,-0.187165775,-0.097142857,0.074829932,0.185185185
1844,C28,1139,1080.57,0.3615,-0.007752,0.009032,0.00128,8.3000002,18.6000004,100,94,131,88,-0.164319249,-0.223140496,-0.177777778,-0.204188482,-0.107344633,0.081081081,0.163636364
1845,C28,1141,1080.5,0.2285,-0.017142,0.005044,-0.012098,8.1999998,18.8999996,98,92,131,89,-0.071038251,-0.225531915,-0.175141243,-0.182926829,-0.094117647,0.112676056,0.175757576
1846,C28,1106,1080.57,0.35,-0.012316,0.012138,-0.000179,6.5999999,16.8999996,100,110,169,109,-0.119170984,-0.218487395,-0.183673469,-0.197530864,-0.115151515,0.046979866,0.144578313
1847,C28,868,1080.79,0.5441,-0.006449,0.008267,0.001818,3.9000001,11.1000004,111,134,225,138,-0.173333333,-0.229571984,-0.208888889,-0.189189189,-0.10982659,-0.006369427,0.054347826
1848,C28,422,1081.06,0.6244,-0.002698,0.00836,0.005662,2.7,5.8000002,121,147,252,147,-0.206349206,-0.243055556,-0.220338983,-0.206896552,-0.152380952,-0.012345679,-0.041474654
1849,C28,453,1081.29,0.5781,0.019145,0.001736,0.020881,3.0999999,6.8000002,119,137,224,135,-0.210727969,-0.248322148,-0.201970443,-0.206349206,-0.191666667,0.04516129,-0.027777778
1850,C28,951,1081.33,0.4685,0.007153,0.007151,0.014304,3.7,12.3000002,109,116,177,114,-0.186440678,-0.244604317,-0.18556701,-0.217391304,-0.178082192,0.093333333,0.102702703
1851,C28,917,1081.26,0.3947,-0.014973,0.015571,0.000599,4,10.6000004,100,120,187,121,-0.169642857,-0.234375,-0.183673469,-0.2,-0.148717949,0.093333333,0.100529101
1852,C28,853,1081.17,0.2584,-0.047561,0.024207,-0.023354,4,10.3999996,113,131,213,131,-0.184210526,-0.239215686,-0.183246073,-0.196172249,-0.131313131,0.081081081,0.050505051
1853,C28,815,1081.24,0.3305,-0.015795,0.004581,-0.011214,4.3000002,11.3000002,109,126,201,124,-0.173333333,-0.2421875,-0.191709845,-0.201970443,-0.137055838,0.075862069,-0.009708738
1854,C28,1049,1081.34,0.1983,0.033079,-0.032278,0.000801,5.0999999,15.1000004,104,118,191,120,-0.183856502,-0.236220472,-0.191709845,-0.180327869,-0.114754098,0.082191781,0.079365079
1907,C28,922,1080.98,0.2985,-0.005068,0.003341,-0.001727,7.9000001,12.3999996,104,107,166,108,-0.194570136,-0.231372549,-0.18226601,-0.038834951,-0.114427861,0.112582781,-0.113924051
1908,C28,1179,1080.82,0.386,0.00478,-0.010584,-0.005804,8.5,14.3000002,107,109,170,110,-0.120772947,-0.231343284,-0.190243902,-0.19266055,-0.119617225,0.175675676,0.184713376
1909,C28,1187,1080.61,0.3611,-0.026281,0.01106,-0.015221,7.8000002,13.3999996,102,106,157,104,-0.043010753,-0.229090909,-0.20754717,-0.2,-0.11,0.194630872,0.197860963
1910,C28,1071,1080.55,0.2652,-0.028525,0.008956,-0.019568,8.8999996,13,102,103,147,97,-0.046153846,-0.241134752,-0.194029851,-0.2,-0.090909091,0.210884354,0.072164948
1911,C28,1324,1080.65,0.2942,-0.006335,-0.001082,-0.007417,8.3999996,12.8000002,98,98,132,92,-0.037433155,-0.233576642,-0.179487179,-0.188405797,-0.09375,0.175675676,0.105882353
1912,C28,1373,1080.79,0.327,0.003597,0.001656,0.005252,8.3999996,14,100,96,130,91,-0.011235955,-0.222641509,-0.183673469,-0.173076923,-0.102040816,0.183673469,0.195121951
1913,C28,1407,1080.93,0.2619,0.012466,-0.009289,0.003177,9.3000002,14.1999998,92,95,132,89,0,-0.222641509,-0.183673469,-0.184834123,-0.102040816,0.152777778,0.218934911
1914,C28,1222,1081.01,0.1178,0.026501,-0.015194,0.011306,9.8000002,16.7000008,92,92,133,88,0.011363636,-0.23255814,-0.177777778,-0.194174757,-0.091836735,0.144827586,0.174418605
1915,C28,1202,1080.99,0.1944,0.021866,-0.011359,0.010508,9.5,22.7000008,98,94,132,90,-0.124378109,-0.228915663,-0.177777778,-0.178743961,-0.09375,0.154929577,0.178571429
1916,C28,1113,1080.86,0.3161,0.003612,-0.009485,-0.005873,9.1999998,17.2999992,96,96,133,90,-0.131313131,-0.225806452,-0.191256831,-0.204301075,-0.107344633,0.092198582,0.163636364
1917,C28,998,1080.77,0.2657,-0.002371,-0.000691,-0.003062,8.5,13.8999996,102,95,131,91,-0.141414141,-0.222672065,-0.191256831,-0.186813187,-0.135135135,0.055555556,0.117647059
1918,C28,825,1080.75,0.1397,0.003285,-0.006565,-0.00328,8.1999998,12.8999996,96,95,140,91,-0.156862745,-0.219512195,-0.177777778,-0.191489362,-0.144385027,0.02739726,0.139393939
1919,C28,984,1080.77,0.1246,0.024332,-0.012838,0.011495,8.1999998,14.8000002,100,97,135,90,-0.153846154,-0.222672065,-0.184357542,-0.185185185,-0.11827957,0.074829932,0.149700599
1920,C28,1173,1080.68,0.2367,-0.00383,-0.003223,-0.007053,9.1000004,17.8999996,98,93,126,88,-0.13,-0.211618257,-0.175141243,-0.193548387,-0.1,0.104895105,0.144578313
1921,C28,1142,1080.61,0.2396,-0.011499,0.003232,-0.008267,9.8000002,20.8999996,100,95,136,92,-0.085106383,-0.220338983,-0.184357542,-0.195402299,-0.081395349,0.083333333,0.170731707
1922,C28,1096,1080.64,0.3194,-0.046633,0.02368,-0.022953,8.3000002,19.6000004,100,109,164,107,-0.12244898,-0.218487395,-0.18974359,-0.192771084,-0.098765432,0.087248322,0.107142857
1923,C28,654,1080.89,0.6814,-0.020804,0.016619,-0.004184,3.9000001,10.3000002,105,126,213,131,-0.148148148,-0.217741935,-0.196172249,-0.180851064,-0.12,0.08496732,0.055555556
1924,C28,564,1081.25,0.7522,0.018513,-0.007267,0.011246,3.0999999,7.0999999,117,138,236,143,-0.177489177,-0.242857143,-0.213973799,-0.219730942,-0.157894737,0.08,-0.051162791
1925,C28,583,1081.53,0.4919,0.050272,-0.023673,0.026599,3.4000001,8.1000004,115,131,206,129,-0.192156863,-0.244755245,-0.205882353,-0.209090909,-0.187772926,0.082191781,-0.027777778
1926,C28,1032,1081.58,0.4511,0.030424,-0.011983,0.018441,4.3000002,13.3999996,105,111,167,107,-0.165957447,-0.232472325,-0.191256831,-0.21182266,-0.171428571,0.117241379,0.098445596
1927,C28,1090,1081.47,0.5069,0.01233,-0.003876,0.008454,4.6999998,13.6000004,102,111,167,110,-0.134615385,-0.228915663,-0.184782609,-0.212765957,-0.120879121,0.097222222,0.157303371
1928,C28,893,1081.34,0.3706,-0.020008,0.005738,-0.01427,4,12,98,125,199,123,-0.168949772,-0.238095238,-0.208333333,-0.193370166,-0.114754098,0.074829932,0.098901099
1929,C28,1016,1081.36,0.2135,0.005872,-0.012471,-0.006599,5.0999999,18.1000004,104,124,199,120,-0.182608696,-0.2421875,-0.195652174,-0.204081633,-0.116022099,0.067567568,0.063829787
1930,C28,938,1081.37,0.2103,0.029101,-0.027601,0.001499,4.5,15.3000002,111,126,200,127,-0.18018018,-0.236220472,-0.179487179,-0.196078431,-0.12,0.038961039,0.106145251
1931,C28,639,1081.16,0.5555,-0.013161,-0.003751,-0.016912,3.5999999,8.8000002,109,127,204,127,-0.190082645,-0.231343284,-0.197969543,-0.209090909,-0.134020619,-0.006535948,0.026455026
1985,C28,911,1081.04,0.3908,-0.008321,0.011015,0.002694,8.6999998,12.6999998,107,110,176,113,-0.108910891,-0.248175182,-0.188405797,-0.212121212,-0.118483412,0.092105263,-0.088757396
1986,C28,988,1080.87,0.3437,0.003038,-0.008963,-0.005925,8.8000002,14.8999996,109,110,169,111,-0.032967033,-0.233576642,-0.190243902,-0.2,-0.118483412,0.154362416,0.130952381
1987,C28,1336,1080.71,0.3536,-0.031591,0.006696,-0.024895,7.8000002,13.8999996,102,110,152,102,-0.043010753,-0.236363636,-0.196078431,-0.211009174,-0.117647059,0.133333333,0.255813953
1988,C28,1487,1080.69,0.3191,-0.006526,0.001064,-0.005462,9.1999998,15.6999998,104,98,140,95,-0.005524862,-0.245551601,-0.191919192,-0.2,-0.11,0.189189189,0.23255814
1989,C28,1331,1080.75,0.2755,-0.011075,0.000532,-0.010542,8.1000004,15.8999996,96,93,123,90,0,-0.227941176,-0.191919192,-0.192118227,-0.082474227,0.210884354,0.253012048
1990,C28,1410,1080.86,0.297,0.002561,-0.007983,-0.005422,8.3999996,15.1999998,96,97,128,92,0.011494253,-0.220973783,-0.191919192,-0.18627451,-0.094736842,0.213793103,0.253012048
1991,C28,1410,1080.96,0.1487,0.017107,-0.005669,0.011437,9.1000004,16.1000004,98,95,131,90,0.01734104,-0.220973783,-0.183673469,-0.196078431,-0.085106383,0.197278912,0.223529412
1992,C28,1328,1081,0.1454,0.019836,-0.011751,0.008086,9.8999996,18,96,92,130,90,0.01734104,-0.229007634,-0.185185185,-0.196078431,-0.064516129,0.210884354,0.188235294
1993,C28,1357,1080.96,0.2285,0.01632,-0.010581,0.005739,9.8000002,17.8999996,96,93,132,90,-0.037037037,-0.220472441,-0.182320442,-0.178947368,-0.064516129,0.188811189,0.169590643
1994,C28,1276,1080.91,0.1622,0.022439,-0.010967,0.011472,8.5,15.5,98,96,139,92,-0.112244898,-0.222672065,-0.182320442,-0.195402299,-0.103448276,0.090909091,0.2
1995,C28,975,1080.85,0.1878,0.011861,-0.002323,0.009539,7.6999998,13.3000002,102,97,135,92,-0.135678392,-0.232653061,-0.182320442,-0.175141243,-0.104651163,0.020408163,0.189873418
1996,C28,862,1080.79,0.1281,-0.018597,0.013185,-0.005412,8.3999996,14.8999996,98,96,138,91,-0.174757282,-0.227642276,-0.177777778,-0.187165775,-0.122222222,0.006802721,0.144578313
1997,C28,887,1080.8,0.2169,-0.0175,0.019076,0.001576,8.5,15.8000002,100,98,141,93,-0.17535545,-0.221311475,-0.184357542,-0.197916667,-0.103825137,0.040540541,0.117647059
1998,C28,1056,1080.79,0.3696,-0.021975,0.015801,-0.006174,9.1999998,20,100,98,138,94,-0.128712871,-0.221757322,-0.181818182,-0.197916667,-0.093922652,0.082191781,0.144578313
1999,C28,1012,1080.78,0.4605,-0.017834,0.013101,-0.004732,8.1000004,20.2999992,98,100,143,93,-0.135678392,-0.213389121,-0.165714286,-0.175824176,-0.101123596,0.095890411,0.163636364
2000,C28,945,1080.82,0.6301,-0.05237,0.030197,-0.022173,5.9000001,15,98,103,155,102,-0.13,-0.216666667,-0.170454545,-0.195402299,-0.122807018,0.109589041,0.117647059
2001,C28,919,1081.07,0.8493,-0.033665,0.008389,-0.025276,4.4000001,11.8999996,98,113,179,115,-0.157894737,-0.226337449,-0.182795699,-0.187165775,-0.103448276,0.136986301,0.071038251
2002,C28,948,1081.42,0.6726,0.010381,-0.02153,-0.011149,3.8,14,105,118,191,122,-0.157407407,-0.227799228,-0.194029851,-0.191709845,-0.130890052,0.109589041,0.025125628
2003,C28,882,1081.64,0.4133,-0.006676,0.001249,-0.005426,4.3000002,13,105,119,177,116,-0.166666667,-0.24137931,-0.204188482,-0.191709845,-0.142857143,0.069444444,0.08
2004,C28,1063,1081.76,0.3556,0.020858,0.001631,0.022489,5.8000002,14.6000004,98,110,162,106,-0.164444444,-0.228346457,-0.170454545,-0.191489362,-0.131428571,0.098591549,0.121693122
2005,C28,986,1081.67,0.4936,0.001872,-0.002993,-0.001122,6.0999999,17,102,108,164,108,-0.142857143,-0.235059761,-0.175824176,-0.195530726,-0.139534884,0.076923077,0.137931034
2006,C28,832,1081.53,0.518,-0.016757,0.011789,-0.004969,5.4000001,13.5,96,114,187,116,-0.142857143,-0.236220472,-0.195876289,-0.184357542,-0.09202454,0.068493151,0.087719298
2007,C28,764,1081.46,0.3004,-0.012231,0.014446,0.002215,4.3000002,12.1000004,104,118,191,117,-0.164444444,-0.233716475,-0.191919192,-0.204081633,-0.11827957,0.082191781,0.072625698
2008,C28,873,1081.39,0.299,0.025477,-0.012383,0.013094,4.1999998,12.3000002,107,117,186,116,-0.175965665,-0.23880597,-0.201877934,-0.183673469,-0.154639175,0.094594595,0.082872928
2009,C28,751,1081.17,0.4923,0.014782,-0.003065,0.011717,3.5999999,10.1000004,105,121,197,120,-0.191836735,-0.239130435,-0.201923077,-0.18627451,-0.161616162,0.013157895,0.025641026
2064,C28,667,1081.09,0.4004,-0.017398,0.014336,-0.003062,8.8999996,13.8000002,109,115,183,117,-0.137254902,-0.246478873,-0.18226601,-0.206896552,-0.11627907,0.083870968,0.111111111
2065,C28,1140,1080.95,0.2682,-0.011833,-0.00137,-0.013204,9,16.2000008,104,113,170,107,-0.064516129,-0.234042553,-0.201923077,-0.205240175,-0.111111111,0.116883117,0.25
2066,C28,1290,1080.87,0.3595,-0.007384,-0.005272,-0.012656,8.1999998,14.8999996,109,117,166,109,-0.016393443,-0.23943662,-0.18226601,-0.205240175,-0.117647059,0.111111111,0.269461078
2067,C28,1556,1080.85,0.2508,0.018856,-0.012719,0.006136,8.3000002,15.5,105,109,160,105,0,-0.23465704,-0.194029851,-0.207207207,-0.102040816,0.189189189,0.260606061
2068,C28,1485,1080.86,0.1494,0.008052,-0.011106,-0.003054,9.8999996,18.8999996,100,96,141,95,0.023809524,-0.226765799,-0.183673469,-0.192118227,-0.057591623,0.194630872,0.260606061
2069,C28,1367,1080.91,0.1157,0.018793,-0.012958,0.005835,9.1000004,18.5,96,92,124,89,0.036144578,-0.219330855,-0.179487179,-0.19,-0.063157895,0.181208054,0.267080745
2070,C28,1499,1080.91,0.1627,0.00158,-0.001523,5.70E-05,9.1000004,19.7999992,96,92,129,90,0.005780347,-0.222222222,-0.183673469,-0.19,-0.068783069,0.186666667,0.223529412
2071,C28,1484,1080.89,0.2626,0.005823,-0.001537,0.004287,9,19.8999996,96,90,133,89,-0.021505376,-0.231372549,-0.178378378,-0.182795699,-0.060773481,0.189189189,0.214723926
2072,C28,1304,1080.81,0.3501,-0.017098,0.004195,-0.012903,8.8000002,18.6000004,96,98,137,93,-0.12,-0.219512195,-0.184357542,-0.191489362,-0.097142857,0.109589041,0.229813665
2073,C28,1008,1080.8,0.3011,-0.009778,-0.001024,-0.010802,6.6999998,12.1999998,94,103,155,102,-0.17370892,-0.219512195,-0.182795699,-0.191919192,-0.097142857,0.074829932,0.14619883
2074,C28,686,1080.82,0.1441,-0.00094,0.001053,0.000113,6.9000001,11.6999998,100,107,155,100,-0.194570136,-0.23015873,-0.184782609,-0.194174757,-0.10982659,-0.006711409,0.130952381
2075,C28,676,1080.87,0.3188,-0.018202,0.022369,0.004167,6.9000001,13.3999996,98,105,153,100,-0.184834123,-0.238461538,-0.177777778,-0.191919192,-0.125,0.01369863,0.117647059
2076,C28,863,1081,0.5131,0.020899,-0.000321,0.020578,6.4000001,13.3000002,98,101,158,103,-0.184834123,-0.226337449,-0.184357542,-0.185929648,-0.136842105,0.027027027,0.096385542
2077,C28,922,1081.05,0.5111,0.020755,-0.015515,0.00524,7.1999998,16.3999996,102,114,162,106,-0.165876777,-0.226337449,-0.181818182,-0.175257732,-0.114754098,0.053333333,0.136094675
