,ID,FIELD,YLD03,ELE,SLOPE,CURV,PRO,PLAN,EC_SH,EC_DP,BAND1,BAND2,BAND3,BAND4,VI02_518,VI02_526,VI02_619,VI02_713,VI02_721,VI02_830,VI02_907,VI02_923
118,3289,C29,937,1080.68,0.0771,0.002275,-0.001383,0.000893,15.5,26.0,92,91,131,87,-0.190243902,-0.224637681,-0.221311475,-0.06882591099999999,0.01010101,0.32275132300000003,0.21590909100000003,-0.018867925
119,3290,C29,934,1080.67,0.1029,0.008965,-0.004803,0.004161,14.800000199999998,25.5,90,90,132,87,-0.18627451,-0.22509225100000002,-0.21457489899999999,-0.08730158699999999,-0.0050251259999999996,0.32275132300000003,0.19553072600000002,-0.018867925
120,3291,C29,1029,1080.59,0.2261,0.010477,-0.009085,0.001392,15.300000199999998,25.0,90,85,128,84,-0.18627451,-0.22794117600000002,-0.220883534,-0.08300395299999999,-0.01980198,0.312169312,0.22033898300000002,-0.004784689
121,3292,C29,1030,1080.45,0.3386,0.000572,-0.003673,-0.003101,15.3999996,36.0,92,95,131,86,-0.18446601899999998,-0.222222222,-0.21457489899999999,-0.060728745,0.01010101,0.326203209,0.245714286,-0.004784689
122,3293,C29,1043,1080.28,0.3812,0.007384,-0.003233,0.004151,14.1000004,34.7000008,88,93,125,87,-0.192307692,-0.216730038,-0.21912350600000002,-0.053497942,0.025906736,0.333333333,0.242937853,-0.050691244
123,3321,C29,1274,1080.13,0.1609,0.017956,-0.015608,0.002348,24.1000004,39.2000008,92,82,106,78,-0.203539823,-0.22178988300000002,-0.212121212,-0.081545064,-0.043478261,0.314606742,0.25443787,0.112299465
124,3322,C29,953,1080.15,0.051,-0.005683,0.002659,-0.003025,24.8999996,38.2000008,96,84,113,76,-0.19819819800000002,-0.22779922800000002,-0.21739130399999998,-0.07359307400000001,0.0,0.306818182,0.251461988,0.020618557
125,3323,C29,941,1080.16,0.0433,0.002003,0.000321,0.002324,22.3999996,35.7999992,94,85,115,77,-0.198237885,-0.22433460100000002,-0.215189873,-0.039647577,0.010309278,0.325581395,0.19298245600000002,0.03125
126,3324,C29,921,1080.16,0.0715,-0.007053,0.00317,-0.003883,21.1000004,40.2999992,92,85,116,82,-0.2,-0.22846441899999997,-0.212121212,-0.07359307400000001,0.04395604400000001,0.412429379,0.21637426899999998,0.080213904
127,3325,C29,982,1080.19,0.1383,-0.00015,-0.001625,-0.001775,22.1000004,40.0,90,86,117,79,-0.198237885,-0.223076923,-0.21739130399999998,-0.044642857,0.06145251400000001,0.409090909,0.313609467,0.047120419000000004
128,3326,C29,1082,1080.23,0.099,0.005995,-0.00025,0.005745,21.0,38.5999985,90,85,113,77,-0.198237885,-0.210727969,-0.222222222,-0.031674207999999995,0.08045977,0.362637363,0.269461078,0.010416667
129,3327,C29,869,1080.26,0.1083,0.001117,-0.002683,-0.001566,20.5,35.0,86,84,117,79,-0.201716738,-0.22962963,-0.22175732199999998,-0.07079646,0.038674033,0.352272727,0.219512195,-0.030927835
130,3328,C29,853,1080.3,0.1063,-0.007707,0.00792,0.000213,19.6000004,34.7999992,86,84,115,79,-0.18987341800000002,-0.219330855,-0.229508197,-0.085470085,0.021505376,0.32183908,0.18292682899999999,-0.010526316
131,3329,C29,811,1080.36,0.1367,0.00455,-0.001162,0.003388,18.6000004,33.5999985,90,87,119,80,-0.21666666699999998,-0.226765799,-0.226337449,-0.10460251,0.0,0.337016575,0.156626506,-0.025125627999999997
132,3330,C29,767,1080.43,0.1151,0.005387,-0.001413,0.003974,18.2999992,31.100000399999995,90,90,120,80,-0.198113208,-0.221818182,-0.22448979600000002,-0.087136929,0.0,0.311111111,0.15789473699999998,-0.043902439
133,3331,C29,669,1080.49,0.1345,-0.000109,0.004094,0.003985,17.5,30.7999992,92,86,123,83,-0.18407960199999998,-0.220588235,-0.221311475,-0.082644628,0.0050251259999999996,0.254054054,0.14285714300000002,-0.038834951
134,3332,C29,770,1080.55,0.1801,0.006648,-0.00276,0.003888,17.7999992,31.100000399999995,92,84,116,83,-0.18407960199999998,-0.226277372,-0.219917012,-0.061728395,-0.01010101,0.22826087,0.084745763,-0.070422535
135,3333,C29,870,1080.61,0.1227,0.020763,-0.012715,0.008048,16.600000400000003,30.5,88,89,122,84,-0.19047619,-0.22909090899999998,-0.226337449,-0.104,-0.020408163,0.247311828,0.111111111,-0.056603774
136,3334,C29,780,1080.63,0.0753,0.013671,-0.008391,0.00528,16.399999599999997,29.100000399999995,90,90,128,83,-0.19047619,-0.226277372,-0.219512195,-0.092369478,-0.02,0.290322581,0.16853932600000002,-0.028571429
137,3335,C29,989,1080.62,0.1137,0.001567,-0.0042,-0.002633,15.800000199999998,28.7999992,90,84,123,83,-0.18483412300000002,-0.21739130399999998,-0.21632653100000002,-0.081300813,-0.00990099,0.30526315800000003,0.22033898300000002,-0.014492753999999998
138,3336,C29,1154,1080.63,0.1107,0.003441,-0.00164,0.001801,14.199999800000002,26.7000008,88,93,126,87,-0.192307692,-0.22962963,-0.219512195,-0.053497942,0.0050251259999999996,0.372972973,0.238636364,-0.014218008999999998
139,3337,C29,963,1080.62,0.1393,0.012016,-0.005533,0.006483,15.199999800000002,26.5,88,91,135,89,-0.18446601899999998,-0.22962963,-0.21632653100000002,-0.064516129,0.0050251259999999996,0.343915344,0.23699422,-0.019047619
140,3338,C29,995,1080.54,0.2643,0.008906,-0.005171,0.003736,15.0,24.7000008,90,88,128,84,-0.19607843100000003,-0.218045113,-0.219512195,-0.056910569,0.020408163,0.34042553200000003,0.24137931,0.004830918
141,3339,C29,1010,1080.39,0.3465,0.00421,-0.002877,0.001333,15.8999996,26.1000004,88,93,130,86,-0.190243902,-0.232472325,-0.21457489899999999,-0.053061224000000004,0.035897436,0.32631578899999997,0.255813953,-0.023923445
142,3340,C29,1050,1080.22,0.3403,-0.00042,-0.001757,-0.002177,14.1000004,42.5999985,88,93,126,85,-0.18446601899999998,-0.213483146,-0.21457489899999999,-0.052631579000000005,0.046632124000000004,0.35483871,0.238636364,-0.050691244
143,3341,C29,1049,1080.02,0.4742,0.007943,-0.006375,0.001568,14.300000199999998,29.7999992,96,92,138,90,-0.192307692,-0.22047244100000002,-0.21666666699999998,-0.09677419400000001,0.0,0.326203209,0.20231213899999997,-0.12676056300000002
144,3367,C29,1021,1080.08,0.3367,-0.009215,0.003639,-0.005576,22.5,34.2000008,88,85,116,76,-0.210762332,-0.21912350600000002,-0.19642857100000002,-0.00952381,0.068783069,0.34831460700000005,0.21176470600000002,-0.0050251259999999996
145,3371,C29,967,1080.16,0.0665,0.007093,-0.009507,-0.002414,25.5,45.2999992,96,87,113,77,-0.205240175,-0.22007722,-0.21551724100000003,-0.093220339,-0.019607843,0.31147541,0.139664804,-0.033816425
146,3372,C29,893,1080.16,0.0433,-0.005422,0.003243,-0.002179,28.100000399999995,43.2999992,94,89,114,79,-0.203539823,-0.237037037,-0.21666666699999998,-0.07359307400000001,-0.029126213999999997,0.256830601,0.12849162,-0.033816425
147,3373,C29,854,1080.18,0.0616,-0.001812,0.002807,0.000995,23.6000004,36.7999992,92,89,121,82,-0.205240175,-0.223880597,-0.219917012,-0.07627118599999999,-0.033816425,0.26666666699999997,0.111111111,-0.042654028
148,3374,C29,769,1080.21,0.1234,0.000654,0.000271,0.000925,23.3999996,37.5999985,90,89,127,82,-0.21030042899999998,-0.226765799,-0.2,-0.080851064,-0.038834951,0.3,0.118644068,-0.004878049000000001
149,3375,C29,1001,1080.23,0.0783,0.012887,-0.007419,0.005467,21.3999996,35.9000015,90,90,127,83,-0.19298245600000002,-0.23018867899999998,-0.211864407,-0.061403509,0.016042781000000002,0.306818182,0.214285714,0.015384615
150,3376,C29,857,1080.21,0.0675,-0.013297,0.004617,-0.00868,24.2000008,36.4000015,88,84,111,78,-0.19298245600000002,-0.2109375,-0.212121212,-0.066666667,0.022222222000000003,0.322033898,0.20958083800000002,0.020618557
151,3377,C29,935,1080.25,0.1154,-0.000191,0.000629,0.000438,25.7000008,38.5,84,82,107,75,-0.2,-0.22779922800000002,-0.215189873,-0.06550218299999999,0.022222222000000003,0.26436781600000003,0.134502924,-0.020408163
152,3378,C29,790,1080.3,0.1205,0.012398,-0.002202,0.010196,25.2000008,38.2999992,82,84,114,75,-0.20502092100000002,-0.231939163,-0.219917012,-0.08936170199999999,0.010752688,0.27906976699999997,0.134502924,-0.069306931
153,3379,C29,707,1080.35,0.1599,0.005102,-0.001252,0.00385,23.5,37.2000008,86,84,115,77,-0.21702127699999998,-0.22433460100000002,-0.229508197,-0.10373444,-0.010309278,0.222222222,0.104651163,-0.035532995
154,3380,C29,671,1080.4,0.1633,0.011144,-0.006101,0.005044,22.2000008,36.2000008,92,87,119,79,-0.196172249,-0.233576642,-0.229508197,-0.091666667,-0.0050761420000000005,0.22727272699999998,0.108571429,-0.059405941
155,3381,C29,719,1080.44,0.1333,0.00596,-0.003633,0.002328,20.2000008,33.0,88,86,124,80,-0.178217822,-0.23076923100000002,-0.214876033,-0.054393305,0.0050251259999999996,0.248618785,0.08988764,-0.057692308
156,3382,C29,762,1080.47,0.1636,-0.003311,0.004758,0.001447,20.8999996,32.799999199999995,90,85,120,82,-0.192307692,-0.22909090899999998,-0.226337449,-0.046413502,0.0050251259999999996,0.221621622,0.07777777799999999,-0.083333333
157,3383,C29,774,1080.52,0.2339,-0.001168,0.00125,8.2e-05,20.1000004,31.399999600000005,90,86,122,82,-0.192307692,-0.220588235,-0.214876033,-0.081967213,-0.0050761420000000005,0.268817204,0.159090909,-0.069767442
158,3384,C29,963,1080.56,0.1798,0.00861,-0.00358,0.00503,18.1000004,29.7999992,86,86,121,81,-0.192307692,-0.23465704,-0.22448979600000002,-0.07755102,-0.01010101,0.347593583,0.238636364,-0.019047619
159,3385,C29,1075,1080.56,0.1306,-0.005221,0.002272,-0.002949,17.7000008,28.2000008,88,84,122,82,-0.186602871,-0.223443223,-0.220883534,-0.09677419400000001,-0.00990099,0.34736842100000004,0.242937853,0.019607843
160,3386,C29,1083,1080.57,0.1415,0.005736,-0.002255,0.003481,14.5,25.7000008,90,86,123,86,-0.19806763300000002,-0.223880597,-0.21457489899999999,-0.06882591099999999,-0.00990099,0.35828877,0.26436781600000003,-0.009615385
161,3387,C29,946,1080.55,0.2072,0.013721,-0.007608,0.006113,14.800000199999998,25.7000008,88,85,127,87,-0.18446601899999998,-0.219330855,-0.219512195,-0.060728745,0.01,0.365079365,0.275862069,0.014492753999999998
162,3388,C29,939,1080.46,0.2773,0.005858,-0.000832,0.005026,14.6000004,25.2999992,86,89,127,85,-0.192118227,-0.22962963,-0.21457489899999999,-0.053061224000000004,0.020408163,0.37967914399999997,0.275862069,0.04
163,3389,C29,1018,1080.33,0.3104,0.006199,-0.002695,0.003504,15.199999800000002,25.3999996,88,86,130,82,-0.18627451,-0.22962963,-0.225806452,-0.053497942,0.035897436,0.36170212799999996,0.282352941,0.0
164,3390,C29,1021,1080.17,0.3443,0.000395,-0.002268,-0.001873,14.5,36.0,90,87,132,83,-0.180487805,-0.220588235,-0.21138211399999998,-0.072,0.030612245,0.35828877,0.251461988,-0.028037383
165,3391,C29,1026,1079.97,0.4673,0.005901,-0.005857,4.3e-05,13.300000199999998,30.100000399999995,92,91,124,87,-0.19806763300000002,-0.23018867899999998,-0.220883534,-0.108527132,-0.009803922,0.35106383,0.258823529,-0.061611374000000003
166,3421,C29,1034,1080.18,0.3185,-0.009428,0.00237,-0.007058,19.0,39.7000008,90,83,100,70,-0.203539823,-0.222222222,-0.201754386,-0.03930131,0.047120419000000004,0.35164835200000005,0.23636363600000002,-0.010309278
167,3422,C29,1065,1080.1,0.2686,-0.013967,0.003975,-0.009992,22.7000008,43.7999992,88,79,97,70,-0.20361991,-0.224,-0.19111111100000003,-0.044642857,0.041666667000000004,0.36666666700000006,0.224242424,0.005181347
168,3423,C29,912,1080.11,0.2448,-0.006226,0.001777,-0.004449,23.2000008,41.9000015,84,76,102,69,-0.20361991,-0.208333333,-0.210762332,-0.035714286,0.047120419000000004,0.38202247200000006,0.20958083800000002,0.03125
169,3424,C29,1000,1080.13,0.1374,-0.007427,0.002029,-0.005398,24.0,43.5999985,82,77,101,72,-0.203539823,-0.21138211399999998,-0.217777778,-0.04845815,0.030927835,0.373626374,0.278106509,0.047120419000000004
170,3425,C29,1167,1080.16,0.0825,-0.006539,0.001932,-0.004608,26.7999992,47.5,86,84,110,78,-0.21030042899999998,-0.2265625,-0.212121212,-0.05982906,0.004975124,0.38121547,0.228070175,-0.029411765
171,3426,C29,987,1080.17,0.0667,-0.003316,0.002249,-0.001068,30.0,46.0,88,86,124,82,-0.206751055,-0.218390805,-0.222222222,-0.092436975,-0.052132701,0.314917127,0.14285714300000002,-0.074766355
172,3427,C29,711,1080.2,0.1011,0.004877,-0.00144,0.003437,26.399999600000005,37.5999985,90,85,132,84,-0.206751055,-0.23134328399999998,-0.21666666699999998,-0.090909091,-0.064814815,0.202185792,0.1,-0.070422535
173,3428,C29,636,1080.24,0.0487,0.011195,-0.005908,0.005287,23.2999992,35.2000008,92,85,122,82,-0.22175732199999998,-0.226765799,-0.226337449,-0.10288065800000001,-0.051643192000000004,0.18918918899999998,0.065934066,-0.02
174,3429,C29,726,1080.23,0.0635,0.003733,-0.00384,-0.000107,23.5,34.5999985,92,84,117,81,-0.206751055,-0.21969697,-0.21702127699999998,-0.07826087,-0.039215686,0.254237288,0.202380952,-0.010309278
175,3430,C29,975,1080.22,0.0622,0.000327,-0.000241,8.6e-05,23.7999992,35.7000008,86,85,117,80,-0.201716738,-0.22480620199999998,-0.21551724100000003,-0.082969432,-0.03030303,0.272727273,0.15294117599999998,-0.03960396
176,3431,C29,836,1080.24,0.1125,0.011199,-0.005614,0.005585,28.2999992,38.7999992,86,86,114,76,-0.2,-0.22480620199999998,-0.222222222,-0.06550218299999999,0.016216216000000002,0.238636364,0.127906977,-0.01980198
177,3432,C29,743,1080.25,0.127,-0.001837,-0.000173,-0.00201,27.2999992,38.9000015,90,86,119,77,-0.21008403399999998,-0.22709163300000001,-0.211864407,-0.068965517,0.010752688,0.25,0.15789473699999998,-0.03960396
178,3433,C29,709,1080.27,0.1445,-0.005109,0.004425,-0.000684,24.3999996,37.9000015,88,87,117,80,-0.21052631600000002,-0.217054264,-0.214876033,-0.08403361300000001,0.021276596000000002,0.242937853,0.162790698,-0.082125604
179,3434,C29,672,1080.31,0.1843,-0.007505,0.005735,-0.00177,23.6000004,37.7999992,90,85,122,81,-0.203883495,-0.22794117600000002,-0.21632653100000002,-0.063829787,-0.019607843,0.19125683100000002,0.038251366,-0.08490566
180,3435,C29,585,1080.36,0.1956,0.002602,-0.00125,0.001352,22.2999992,34.5999985,88,85,122,80,-0.18627451,-0.22794117600000002,-0.209876543,-0.066666667,-0.014778325,0.19565217399999998,0.065934066,-0.08490566
181,3436,C29,763,1080.4,0.1597,0.004313,-0.003249,0.001064,21.2999992,32.5999985,92,85,120,80,-0.178743961,-0.226277372,-0.20661157,-0.046413502,0.0050251259999999996,0.226519337,0.09604519800000001,-0.061611374000000003
182,3437,C29,882,1080.42,0.1818,-0.00624,0.003905,-0.002334,21.5,31.0,86,84,122,81,-0.186602871,-0.21611721600000003,-0.219917012,-0.046413502,0.030927835,0.27567567600000004,0.14772727300000002,-0.024390244
183,3438,C29,1027,1080.47,0.2106,0.003316,-0.001211,0.002105,20.2999992,30.100000399999995,88,86,121,83,-0.186602871,-0.223443223,-0.22448979600000002,-0.0781893,0.010309278,0.33695652200000004,0.19540229899999997,-0.009803922
184,3439,C29,916,1080.49,0.1545,0.004591,-0.002893,0.001698,18.3999996,29.0,88,89,121,83,-0.186602871,-0.22509225100000002,-0.219512195,-0.09387755099999999,-0.034146341000000004,0.35828877,0.282352941,0.009708738
185,3440,C29,919,1080.48,0.1728,0.001292,0.001523,0.002815,13.300000199999998,25.0,92,85,122,84,-0.192307692,-0.237037037,-0.21632653100000002,-0.089430894,-0.024875622000000003,0.372972973,0.298245614,0.019607843
186,3441,C29,808,1080.45,0.2268,0.006158,-5e-05,0.006108,14.6000004,24.7000008,84,84,124,86,-0.190243902,-0.22509225100000002,-0.21632653100000002,-0.057377049000000006,0.035532995,0.343915344,0.271676301,0.034482759
187,3442,C29,1038,1080.37,0.2322,-0.00246,0.003155,0.000695,13.800000199999998,23.3999996,94,84,129,84,-0.192118227,-0.22962963,-0.21138211399999998,-0.07630522099999999,0.025641026,0.355555556,0.24137931,0.02970297
188,3443,C29,1016,1080.27,0.252,0.006648,-0.003389,0.003259,14.8999996,25.2999992,86,87,131,83,-0.18627451,-0.22962963,-0.225806452,-0.072,0.01,0.36898395700000003,0.20441989,0.004878049000000001
189,3444,C29,1049,1080.12,0.3861,0.011771,-0.007691,0.00408,14.3999996,32.5,88,92,132,85,-0.192307692,-0.23076923100000002,-0.216,-0.083665339,0.004975124,0.354497354,0.294117647,-0.023696682
190,3445,C29,1036,1079.91,0.4329,0.005695,-0.000716,0.004979,13.300000199999998,35.5999985,90,93,126,85,-0.18446601899999998,-0.232472325,-0.220883534,-0.10424710400000001,-0.009708738,0.35416666700000005,0.204545455,-0.037735849
191,3475,C29,828,1080.27,0.2576,-0.009286,0.003434,-0.005853,16.5,38.5999985,90,79,98,71,-0.20535714300000002,-0.22047244100000002,-0.194690265,-0.013452915,0.068783069,0.264864865,0.214285714,-0.005235602
192,3476,C29,859,1080.23,0.194,0.008569,-0.012327,-0.003757,19.0,35.9000015,86,78,98,70,-0.194570136,-0.21138211399999998,-0.201754386,-0.030837003999999998,0.068783069,0.393258427,0.183431953,-0.030927835
193,3477,C29,834,1080.23,0.1786,0.011897,-0.00526,0.006637,21.8999996,37.9000015,84,77,102,71,-0.2,-0.217741935,-0.21052631600000002,0.009090909,0.041666667000000004,0.352272727,0.176470588,-0.025641026
194,3478,C29,993,1080.19,0.1301,-0.003365,0.000881,-0.002484,24.7999992,41.2000008,84,76,104,72,-0.203539823,-0.222222222,-0.20689655199999998,-0.013100437,0.07853403099999999,0.34831460700000005,0.204819277,-0.03
195,3479,C29,681,1080.21,0.1445,0.002348,-0.001209,0.00114,26.899999600000005,42.5999985,84,83,106,74,-0.20689655199999998,-0.233082707,-0.21008403399999998,-0.06329113900000001,0.056410256,0.35593220299999995,0.190751445,-0.014925373
196,3480,C29,865,1080.21,0.0871,-0.004945,0.002729,-0.002217,29.0,42.7000008,88,84,112,74,-0.21666666699999998,-0.233082707,-0.21666666699999998,-0.097560976,-0.028846154,0.288888889,0.123595506,-0.069767442
197,3481,C29,685,1080.22,0.0596,-0.006175,0.002988,-0.003187,25.3999996,37.0999985,88,81,122,77,-0.21008403399999998,-0.222641509,-0.226337449,-0.089430894,-0.047169811,0.22826087,0.10989011,-0.070422535
198,3482,C29,586,1080.23,0.0747,0.012289,-0.00757,0.004719,22.7000008,36.2000008,86,84,119,77,-0.21008403399999998,-0.226765799,-0.206751055,-0.055793990999999994,-0.037735849,0.213114754,0.116022099,-0.029411765
199,3483,C29,796,1080.2,0.1198,0.001502,-0.001025,0.000477,22.0,36.0999985,90,83,106,73,-0.21702127699999998,-0.22605364,-0.206751055,-0.048034934,0.014778325,0.244680851,0.15789473699999998,-0.02
200,3484,C29,913,1080.17,0.1344,-0.000995,-0.002624,-0.003618,21.8999996,35.7000008,90,83,113,77,-0.21030042899999998,-0.23137254899999998,-0.222222222,-0.068965517,0.045226130999999996,0.314606742,0.122807018,-0.01980198
201,3485,C29,779,1080.16,0.1465,-0.006807,0.00222,-0.004587,26.1000004,38.7999992,88,84,117,78,-0.215189873,-0.225296443,-0.222222222,-0.081545064,-0.041666667000000004,0.276836158,0.13483146099999999,-0.01980198
202,3486,C29,899,1080.18,0.1499,-0.003733,7.3e-05,-0.00366,27.5,41.5,88,88,122,80,-0.205240175,-0.23320158100000002,-0.21702127699999998,-0.09787234,-0.043478261,0.291428571,0.101123596,-0.044776119
203,3489,C29,782,1080.28,0.166,-0.00155,0.003595,0.002046,23.2999992,35.4000015,86,85,122,80,-0.19047619,-0.222641509,-0.219917012,-0.055319149000000005,0.004975124,0.224043716,0.060773481,-0.091743119
204,3490,C29,738,1080.31,0.1875,-0.000736,-0.000513,-0.001249,23.1000004,34.0999985,88,85,122,79,-0.186602871,-0.222641509,-0.219917012,-0.06329113900000001,0.015075377,0.215469613,0.08988764,-0.070422535
205,3491,C29,799,1080.34,0.1651,0.002694,-0.0019,0.000794,21.7000008,32.200000800000005,90,84,124,82,-0.18095238100000002,-0.23420074300000002,-0.214876033,-0.087866109,0.025906736,0.263736264,0.106145251,-0.070422535
206,3492,C29,789,1080.37,0.2144,0.001512,-0.000416,0.001096,23.1000004,31.7999992,88,88,125,85,-0.18483412300000002,-0.23595505600000002,-0.21632653100000002,-0.12350597599999999,-0.005128205,0.28961748600000004,0.14772727300000002,0.02970297
207,3493,C29,895,1080.4,0.1958,0.007808,-0.004607,0.003201,19.2000008,30.2999992,90,91,128,86,-0.18483412300000002,-0.220588235,-0.21632653100000002,-0.12350597599999999,-0.049019608,0.25531914899999997,0.21590909100000003,0.024875622000000003
208,3494,C29,862,1080.4,0.1756,0.009128,-0.004265,0.004863,15.3999996,25.5,90,88,126,85,-0.198113208,-0.224637681,-0.209876543,-0.11284046699999999,-0.056603774,0.24210526300000001,0.19101123600000003,-0.019047619
209,3495,C29,755,1080.36,0.2212,0.007927,-0.004275,0.003652,14.8999996,25.5,94,90,133,87,-0.18446601899999998,-0.22909090899999998,-0.21457489899999999,-0.057377049000000006,0.015075377,0.16,0.13812154699999998,-0.037037037
210,3496,C29,987,1080.29,0.2369,0.00861,-0.005525,0.003086,15.1000004,25.7000008,88,92,136,89,-0.192307692,-0.235294118,-0.224,-0.102362205,0.00990099,0.31891891899999997,0.112299465,-0.050228311
