ID,FIELD,YLD00,ELE,SLOPE,CURV,PRO,PLAN,EC_SH,EC_DP,BAND1,BAND2,BAND3,BAND4,VI00_520,VI00_528,VI00_613,VI00_707,VI00_715,VI00_723,VI00_816,VI00_824,VI00_901,VI00_917
1455,C28,383.5,1080.76,0.2784,0.013709,-0.004114,0.009595,4,8.8999996,125,146,251,145,-0.2317,-0.2226,-0.1789,-0.0947,0.0045,0.0614,0.1444,0.1775,0.0431,0.0085
1495,C28,872.9000244,1081.25,0.3838,0.014469,-0.009614,0.004855,4.9000001,11.8000002,109,127,191,121,-0.1959,-0.203,-0.1525,0.0612,0.1066,0.122,0.3374,0.3333,0.236,0.1309
1496,C28,872.2000122,1081.06,0.474,0.015274,-0.015321,-0.000046,5,11.3000002,111,118,189,121,-0.2054,-0.203,-0.1492,0.0744,0.2143,0.2353,0.375,0.3427,0.2343,0.089
1497,C28,1017.599976,1080.85,0.5964,-0.008161,-0.00176,-0.009921,4.1999998,10.5,113,121,194,124,-0.2133,-0.2206,-0.162,0.0359,0.1795,0.256,0.3374,0.2851,0.2139,0.0794
1498,C28,757.9000244,1080.62,0.6585,-0.030845,0.01356,-0.017285,3.9000001,10.5,113,127,205,127,-0.2262,-0.2117,-0.1694,0.0039,0.1232,0.2367,0.2976,0.3146,0.2,0.0471
1499,C28,810.7999878,1080.43,0.5622,-0.047234,0.028675,-0.01856,3.7,12.8999996,115,130,206,127,-0.2171,-0.206,-0.1739,0.0159,0.1024,0.1848,0.3374,0.3052,0.2254,0.0471
1500,C28,899.9000244,1080.34,0.4188,-0.046648,0.035932,-0.010716,3.9000001,14.8000002,115,123,198,121,-0.2054,-0.206,-0.162,0.032,0.1244,0.2233,0.3374,0.3365,0.2353,0.0761
1501,C28,947,1080.32,0.3299,-0.006989,0.006122,-0.000867,3.8,12.1999998,113,119,188,117,-0.2055,-0.203,-0.1882,0.037,0.0854,0.2095,0.354,0.3527,0.1705,0.0842
1502,C28,935.2000122,1080.37,0.3181,-0.008922,-0.00323,-0.012152,3.8,13.1000004,111,124,197,124,-0.2,-0.2145,-0.1657,0.004,0.0505,0.1962,0.2899,0.343,0.1337,0.07
1503,C28,677.7999878,1080.5,0.3344,-0.009223,-0.001664,-0.010888,3.5,10.5,123,135,228,138,-0.2105,-0.2242,-0.1784,-0.0597,0.0048,0.1389,0.2386,0.2603,0.164,0.0512
1504,C28,590.9000244,1080.65,0.2891,0.007116,-0.001492,0.005623,2.7,5.6999998,125,149,250,149,-0.2308,-0.227,-0.1875,-0.0851,-0.0404,0.0804,0.2265,0.2603,0.134,0.0545
1505,C28,532.5,1080.77,0.2574,0.034237,-0.012751,0.021486,2.4000001,4.5999999,121,149,254,148,-0.2366,-0.2254,-0.1897,-0.0791,0.0288,0.0844,0.1955,0.2174,0.0784,0.04
1506,C28,385.5,1080.82,0.2317,0.04397,-0.028461,0.015509,2.5,5.0999999,129,156,258,152,-0.2375,-0.227,-0.19,-0.0819,0,0.0702,0.1596,0.1583,0.0634,0.0218
1507,C28,400.7000122,1080.77,0.201,0.011471,-0.004956,0.006516,2.5,4.6999998,125,155,258,151,-0.2342,-0.2286,-0.194,-0.0786,0,0.0742,0.1444,0.1477,0.0808,0.0218
1508,C28,403.1000061,1080.79,0.2418,0.01364,0.002652,0.016291,2.9000001,6.0999999,123,153,255,149,-0.2438,-0.2226,-0.1919,-0.0747,0.0135,0.0844,0.1444,0.1193,0.0739,0.0351
1509,C28,459.2999878,1080.87,0.1983,0.044523,-0.018339,0.026184,3.7,6.6999998,127,155,256,153,-0.2422,-0.2202,-0.198,-0.0954,0.0088,0.0796,0.125,0.104,0.0526,0.0261
1510,C28,390.3999939,1080.78,0.2435,-0.000623,0.003438,0.002815,3.7,6.6999998,127,151,258,152,-0.2244,-0.2202,-0.1852,-0.0896,-0.0089,0.0393,0.163,0.1311,0.068,-0.0317
1511,C28,363.1000061,1080.69,0.1955,-0.010899,-0.001098,-0.011998,3.9000001,7.4000001,121,139,209,129,-0.2171,-0.2148,-0.1954,-0.0836,0.0045,0.0661,0.1413,0.113,0.0152,-0.1
1554,C28,825.5,1081.36,0.2501,0.032997,-0.019692,0.013306,6.4000001,13.3999996,115,122,190,122,-0.2093,-0.2107,-0.1705,-0.0079,0.0537,0.1469,0.2727,0.2811,0.1319,0.02
1555,C28,796.5999756,1081.27,0.2597,0.02383,-0.00343,0.0204,5.1999998,13.6000004,115,124,200,123,-0.2107,-0.2031,-0.1512,-0.008,0.0964,0.1942,0.2814,0.2661,0.2254,0.0148
1556,C28,992.7000122,1081.16,0.2408,0.015218,-0.005176,0.010042,5.6999998,13.8000002,113,122,194,122,-0.2133,-0.206,-0.162,0.0367,0.159,0.2217,0.362,0.3365,0.2254,0.0619
1557,C28,1054.699951,1081.07,0.3822,0.02501,-0.02819,-0.00318,4.6999998,14.6000004,111,123,197,125,-0.2303,-0.2161,-0.1694,0.0492,0.1633,0.2271,0.3374,0.3333,0.2,0.0842
1558,C28,842.0999756,1080.93,0.6591,0.019741,-0.019719,0.000022,3.8,11.5,115,124,205,128,-0.2211,-0.2117,-0.1694,0,0.1357,0.1962,0.2976,0.3146,0.2045,0.0667
1559,C28,849.0999756,1080.77,0.7193,0.011301,-0.017675,-0.006374,3.5,10.3999996,107,123,199,123,-0.2119,-0.2103,-0.172,0,0.1034,0.1962,0.3455,0.287,0.2343,0.0558
1560,C28,844.2000122,1080.65,0.6702,0.02733,-0.006377,0.020953,4.1999998,16.5,109,121,196,120,-0.2067,-0.206,-0.1667,0.0201,0.14,0.2212,0.3333,0.3175,0.2588,0.0462
1561,C28,882.4000244,1080.49,0.3863,-0.004804,0.018747,0.013943,4.0999999,12.3000002,113,120,185,114,-0.2162,-0.2075,-0.1609,0.0286,0.1269,0.2233,0.3697,0.3619,0.2209,0.0695
1562,C28,820.9000244,1080.45,0.1567,-0.016608,0.010924,-0.005684,4.5999999,14,111,118,183,115,-0.2148,-0.2103,-0.1705,0.0122,0.0647,0.181,0.3214,0.3271,0.1556,0.0558
1563,C28,632.0999756,1080.56,0.2252,0.016058,-0.007797,0.008261,3.8,11.1999998,115,127,204,129,-0.2208,-0.2202,-0.1852,-0.0157,0.0096,0.1204,0.2386,0.2523,0.129,0.023
1564,C28,519.5,1080.62,0.145,0.010981,-0.005562,0.005419,3.0999999,7.3000002,123,138,228,139,-0.2233,-0.2226,-0.1937,-0.0791,-0.0187,0.107,0.2486,0.2456,0.1217,0.014
1565,C28,479.3999939,1080.61,0.3751,-0.005472,0.003299,-0.002173,3.0999999,9,117,137,230,136,-0.2222,-0.2119,-0.1886,-0.0275,0.0392,0.1121,0.2398,0.2364,0.1042,0.0588
1566,C28,502.3999939,1080.6,0.5029,-0.009305,0.004116,-0.005189,2.8,5.5999999,117,145,244,142,-0.2273,-0.2206,-0.1897,-0.0198,0.0485,0.1163,0.2386,0.2143,0.1088,0.0685
1567,C28,481.5,1080.63,0.3744,-0.012898,-0.004939,-0.017837,2.7,5.0999999,119,145,246,144,-0.2273,-0.2246,-0.202,-0.0526,0.0521,0.1009,0.1913,0.1632,0.0964,0.0588
1568,C28,432.2999878,1080.75,0.3057,-0.000327,-0.002599,-0.002926,3.0999999,7.1999998,121,145,246,145,-0.2347,-0.227,-0.1897,-0.0686,0.0183,0.086,0.1848,0.1681,0.11,0.013
1569,C28,372.5,1080.83,0.2324,0.026834,-0.007618,0.019216,3.2,6.9000001,121,147,257,150,-0.2476,-0.2242,-0.198,-0.0966,0.0179,0.0877,0.1913,0.144,0.0891,0.0298
1570,C28,427.3999939,1080.75,0.3317,0.008597,0.003886,0.012483,3.4000001,5.9000001,125,145,255,149,-0.2327,-0.2234,-0.1897,-0.0986,0.0317,0.0578,0.1538,0.144,0.0634,0.0476
1571,C28,400.3999939,1080.63,0.1904,-0.031662,0.018032,-0.013631,3.5999999,5.5999999,127,145,243,142,-0.2143,-0.2206,-0.1892,-0.0781,-0.0093,0.0599,0.1158,0.1441,0.0526,0.069
1572,C28,373.8999939,1080.67,0.2356,-0.028665,0.014933,-0.013732,3.9000001,5.0999999,119,146,238,139,-0.2105,-0.2291,-0.1798,-0.0909,-0.0233,0.0404,0.1351,0.0708,0.0148,0.0261
1618,C28,844.7000122,1081.18,0.4546,0.00609,-0.007046,-0.000956,6.6999998,14.3000002,111,126,189,121,-0.2208,-0.2202,-0.1758,-0.008,-0.0242,0.1401,0.2299,0.2389,0.1366,-0.0144
1619,C28,864.5999756,1081.16,0.5004,0.004733,-0.004965,-0.000232,7.4000001,16.2000008,107,119,187,121,-0.2211,-0.2075,-0.1556,-0.0313,0.08,0.1469,0.3006,0.2108,0.1461,0.0148
1620,C28,719.2000122,1081.13,0.4601,0.014292,-0.0113,0.002992,5.6999998,13.5,109,115,181,115,-0.2177,-0.1984,-0.1751,0.029,0.0808,0.1442,0.2814,0.1928,0.1839,0.02
1621,C28,931.7000122,1081.1,0.2982,0.005123,-0.008468,-0.003345,4.8000002,10.5,107,121,194,121,-0.2136,-0.2031,-0.1685,0.05,0.0808,0.1881,0.3459,0.3043,0.2164,0.0462
1622,C28,890.9000244,1081.14,0.1908,0.035558,-0.022571,0.012987,4.3000002,12.1999998,111,125,205,129,-0.2054,-0.2015,-0.1573,0.0723,0.164,0.2277,0.3631,0.3301,0.2139,0.089
1623,C28,936.7000122,1081.12,0.3068,0.056068,-0.023521,0.032547,4,10.6000004,109,121,191,121,-0.2054,-0.2148,-0.1648,0.0544,0.1667,0.2438,0.3415,0.3019,0.2,0.0606
1624,C28,766.7999878,1080.98,0.314,0.032588,-0.006731,0.025858,4,9,105,115,178,113,-0.2174,-0.2119,-0.162,0.0204,0.1443,0.2277,0.3374,0.3113,0.2,0.0452
1625,C28,860.2999878,1080.83,0.39,0.033211,-0.016631,0.016581,4.3000002,12.1999998,107,112,178,112,-0.2119,-0.203,-0.1751,0.0164,0.1179,0.2077,0.3333,0.3081,0.2343,0.0462
1626,C28,998.9000244,1080.6,0.4755,-0.018896,0.013148,-0.005748,4.3000002,9.3999996,113,116,185,117,-0.2148,-0.2015,-0.1751,0.029,0.1224,0.2098,0.3827,0.346,0.2209,0.0777
1627,C28,914.0999756,1080.49,0.155,-0.019805,0.008335,-0.011471,4.4000001,10.1999998,109,120,195,120,-0.2109,-0.206,-0.1813,0.0161,0.0808,0.1981,0.3494,0.375,0.1525,0.09
1628,C28,713.9000244,1080.56,0.166,0.012193,-0.003368,0.008826,4,10.6999998,117,125,203,125,-0.2148,-0.2202,-0.1798,-0.0157,0.0505,0.1604,0.3133,0.287,0.1381,0.0622
1629,C28,667.5999756,1080.58,0.1226,0.01951,-0.010758,0.008751,3.3,6.5999999,117,132,216,134,-0.2133,-0.2119,-0.1751,-0.0275,0.0146,0.1308,0.2892,0.2535,0.1196,0.0239
1630,C28,612.2000122,1080.5,0.2268,-0.016621,0.001537,-0.015084,3.3,7.0999999,121,144,237,144,-0.2252,-0.206,-0.1844,-0.0275,0.0732,0.1163,0.2398,0.1946,0.1243,0.0332
1631,C28,716.5,1080.43,0.1786,-0.052876,0.025859,-0.027017,3.5,11.5,115,139,228,137,-0.2248,-0.2148,-0.1705,-0.0606,0.0846,0.1226,0.2515,0.2146,0.117,0.0423
1632,C28,501.7999878,1080.52,0.3309,-0.034836,0.009608,-0.025229,2.9000001,7.4000001,115,132,218,133,-0.2308,-0.2206,-0.1758,-0.0876,0.0686,0.0917,0.1778,0.2035,0.0928,0.0685
1633,C28,462.8999939,1080.69,0.2794,0.001713,-0.011816,-0.010103,3.2,6.9000001,127,143,240,143,-0.2347,-0.227,-0.1813,-0.0909,0.0235,0.0578,0.1913,0.183,0.1224,0.0298
1634,C28,406.3999939,1080.74,0.1665,-0.017616,0.011392,-0.006223,3,5.8000002,129,149,254,150,-0.2347,-0.227,-0.1859,-0.0851,0,0.0625,0.2044,0.1818,0.0964,0.0042
1635,C28,286.1000061,1080.7,0.2314,-0.043394,0.029053,-0.014341,3,5.5,123,150,252,150,-0.2381,-0.2291,-0.206,-0.0741,-0.0045,0.0714,0.1538,0.1597,0.0754,0.0218
1636,C28,515.7000122,1080.71,0.4181,-0.045313,0.035058,-0.010255,3.4000001,5.5,127,147,250,146,-0.2273,-0.2234,-0.1848,-0.0815,0.0093,0.0642,0.1271,0.1224,0.0435,0.0702
1637,C28,395.5,1080.81,0.5127,-0.025177,0.012386,-0.012791,3.9000001,5.3000002,121,145,249,145,-0.2248,-0.219,-0.1803,-0.073,-0.0142,0.0407,0.1135,0.102,0.0526,0.0215
1638,C28,361.7000122,1080.97,0.5572,-0.01252,0.003101,-0.009419,4,6.1999998,117,148,243,147,-0.2171,-0.2227,-0.1803,-0.048,-0.0092,0.0536,0.1538,0.0655,0.0251,-0.1048
1687,C28,928.4000244,1080.94,0.458,0.000191,-0.005364,-0.005173,6.6999998,15.1999998,104,115,169,111,-0.2121,-0.2103,-0.1676,-0.0121,0.1179,0.202,0.3168,0.2105,0.1908,0.0462
1688,C28,1054,1080.89,0.5701,-0.00158,-0.008161,-0.009741,8.6000004,18.2999992,105,108,164,107,-0.2136,-0.206,-0.1462,0.0328,0.1534,0.1921,0.35,0.2315,0.2455,0.0355
1689,C28,1140.900024,1080.87,0.4848,-0.006235,0.000377,-0.005858,7.5999999,16.3999996,100,104,162,105,-0.215,-0.2031,-0.1497,0.0544,0.0964,0.2217,0.2892,0.2891,0.1657,0.0355
1690,C28,1064.300049,1080.91,0.3986,-0.008038,-0.000231,-0.00827,6.1999998,12.8000002,111,109,171,110,-0.2096,-0.1937,-0.1579,0.0598,0.1444,0.2217,0.3459,0.3269,0.2071,0.0313
1691,C28,814.9000244,1080.99,0.434,0.018442,-0.002519,0.015922,5.1999998,12.3000002,109,113,177,112,-0.2148,-0.1984,-0.1657,0.1266,0.1765,0.2424,0.3711,0.3398,0.2353,0.0794
1692,C28,967,1080.99,0.3945,0.000082,0.010884,0.010966,5,12.3000002,102,103,157,102,-0.2095,-0.2119,-0.1609,0.1073,0.1765,0.2864,0.4231,0.3365,0.2398,0.0777
1693,C28,1015.299988,1080.91,0.2023,-0.009358,0.015586,0.006228,5.3000002,14.5,98,100,146,97,-0.2159,-0.2119,-0.1609,0.0367,0.2128,0.2277,0.3875,0.3365,0.2254,0.089
1694,C28,968.2000122,1080.85,0.1752,0.020041,-0.012702,0.007339,5.3000002,11.3000002,98,98,142,95,-0.2107,-0.2103,-0.1657,0.0617,0.1179,0.1923,0.3174,0.3084,0.2229,0.1005
1695,C28,973.7000122,1080.68,0.4275,0.014532,-0.001006,0.013526,6.4000001,11.8000002,105,109,161,105,-0.2174,-0.2148,-0.1724,0.0909,0.0945,0.2,0.3494,0.3521,0.2486,0.089
1696,C28,1033.400024,1080.52,0.1479,-0.019264,0.017097,-0.002168,5.8000002,12.1000004,109,115,180,114,-0.2174,-0.2148,-0.1696,0.0694,0.08,0.2367,0.3659,0.3524,0.1932,0.0938
1697,C28,892,1080.51,0.1236,-0.005162,0.002546,-0.002616,4.6999998,11.6999998,117,113,179,112,-0.2313,-0.2206,-0.1751,0.0281,0.0547,0.2133,0.3373,0.3081,0.1667,0.0854
1698,C28,774,1080.51,0.1869,0.007016,0.000319,0.007335,4,11.1999998,117,124,193,121,-0.2222,-0.2148,-0.1934,-0.0502,0.064,0.1574,0.2706,0.271,0.1366,0.064
1699,C28,485.2000122,1080.48,0.1637,0.005794,0.004451,0.010245,3.2,7.9000001,107,131,207,131,-0.2211,-0.2148,-0.1864,-0.0078,0.0531,0.1402,0.2045,0.2329,0.0995,0.0808
1700,C28,431.7000122,1080.47,0.1948,-0.009741,0.014281,0.004539,3.0999999,6.5999999,121,136,220,135,-0.2262,-0.2119,-0.1889,-0.0597,0.0237,0.1215,0.2045,0.2108,0.0995,0.0235
1701,C28,430.7999878,1080.6,0.4102,-0.001562,0.005475,0.003913,3.0999999,6.8000002,119,141,233,138,-0.2248,-0.2206,-0.1979,-0.1039,-0.0046,0.0959,0.1732,0.1982,0.0872,0.0459
1702,C28,404.7000122,1080.77,0.3983,-0.003978,0.002362,-0.001617,2.9000001,5.1999998,123,145,242,141,-0.2273,-0.2246,-0.2,-0.0787,-0.0046,0.04,0.1413,0.1724,0.0964,0.0485
1703,C28,342.3999939,1080.85,0.3676,-0.000465,0.008401,0.007936,2.9000001,5.5999999,119,151,248,146,-0.2185,-0.2291,-0.1915,-0.0701,-0.0228,0.036,0.1823,0.1983,0.1295,0.0172
1704,C28,474.5,1080.89,0.5438,-0.014128,0.004946,-0.009182,3.4000001,6.8000002,111,141,238,141,-0.2222,-0.2246,-0.1937,-0.0522,0,0.0769,0.162,0.1548,0.0448,0.0265
1705,C28,408.3999939,1081,0.5839,0.033009,-0.024432,0.008577,3.9000001,6.6999998,123,143,242,142,-0.2171,-0.2202,-0.1758,-0.0491,0.023,0.0818,0.1591,0.1319,0.049,0.0442
1706,C28,445.6000061,1081.06,0.3952,0.018542,-0.025693,-0.00715,3.9000001,6.1999998,123,152,253,151,-0.2222,-0.2234,-0.1758,-0.057,0.0189,0.0636,0.1366,0.1092,0.0583,0.0598
1707,C28,381.6000061,1081.15,0.3608,0.012267,-0.012154,0.000113,4.3000002,7.4000001,123,149,253,151,-0.2222,-0.2119,-0.1758,-0.057,0.0189,0.0636,0.1864,0.1092,0.0583,0.0303
1758,C28,1056.099976,1080.88,0.3713,0.003363,-0.011551,-0.008188,8.1000004,15.8999996,100,109,152,100,-0.2096,-0.2016,-0.1807,0.0295,0.0361,0.0106,0.2963,0.1731,0.2,0.0471
1759,C28,1000.5,1080.71,0.5148,-0.019932,0.000322,-0.01961,8.3000002,16.3999996,104,113,164,108,-0.2095,-0.1984,-0.1529,0.0293,0.1309,0.2143,0.1724,0.1731,0.1333,0.0313
1760,C28,711.9000244,1080.59,0.4949,-0.048641,0.022551,-0.02609,9.1999998,17.2000008,105,112,170,110,-0.2215,-0.189,-0.1657,-0.0538,0.0521,0.1642,0.321,0.2279,0.1475,-0.0099
1761,C28,1100.400024,1080.65,0.4,-0.023719,0.005153,-0.018567,8.8999996,14.5,104,101,151,99,-0.223,-0.1969,-0.1685,0.008,-0.0098,0.1683,0.451,0.2,0.2353,0
1762,C28,1195.300049,1080.74,0.2658,-0.016567,0.010118,-0.006449,7.6999998,12.8999996,100,99,140,92,-0.2028,-0.2016,-0.1617,0.0987,0.2193,0.2525,0.4231,0.2736,0.241,0.0532
1763,C28,1114.300049,1080.81,0.26,-0.024101,0.007889,-0.016212,7.5,12.5,96,99,142,91,-0.2085,-0.1984,-0.1617,0.0996,0.2,0.2727,0.4013,0.3495,0.2209,0.0695
1764,C28,1306.400024,1080.87,0.1235,-0.02158,0.015911,-0.005669,7.5999999,14.3000002,98,96,135,90,-0.2113,-0.206,-0.1617,0.1217,0.1765,0.2727,0.4231,0.3495,0.2663,0.0794
1765,C28,1160.599976,1080.88,0.1049,0.001471,0.004339,0.005811,7.6999998,14.5,98,100,139,93,-0.2165,-0.206,-0.1566,0.1228,0.2151,0.2828,0.4268,0.3627,0.2663,0.1271
1766,C28,1032.900024,1080.81,0.2733,0.01051,-0.01513,-0.00462,8.1999998,15.3000002,96,97,139,92,-0.2136,-0.206,-0.1479,0.1207,0.2,0.2836,0.3789,0.375,0.2353,0.1444
1767,C28,1188.5,1080.65,0.3392,-0.006553,0.009441,0.002888,8.6000004,16.5,98,96,135,91,-0.2222,-0.197,-0.1494,0.1282,0.1753,0.2451,0.45,0.375,0.3018,0.1123
1768,C28,1343.5,1080.54,0.1788,-0.031514,0.017848,-0.013666,9.6999998,20.3999996,94,99,137,93,-0.2226,-0.2059,-0.1771,0.1878,0.2356,0.278,0.4937,0.3846,0.2544,0.1053
1769,C28,1161.599976,1080.51,0.204,-0.013161,0.01498,0.001819,7.1999998,19.2000008,98,102,147,97,-0.2159,-0.2148,-0.1591,0.1579,0.2083,0.3498,0.4024,0.3991,0.1954,0.1031
1770,C28,1115.599976,1080.46,0.1565,-0.027014,0.018287,-0.008727,5.6999998,16.1000004,102,105,153,98,-0.2182,-0.2148,-0.1751,0.1207,0.1371,0.3204,0.3659,0.3585,0.1751,0.0777
1771,C28,824.2999878,1080.43,0.1215,-0.030368,0.01591,-0.014458,4.6999998,13,102,102,151,98,-0.226,-0.2074,-0.1636,0.1064,0.2486,0.256,0.2976,0.3839,0.2262,0.1354
1772,C28,740.2999878,1080.49,0.2935,-0.028758,0.018824,-0.009934,4,10.1000004,104,120,188,119,-0.2159,-0.2148,-0.1765,0.097,0.14,0.2367,0.2976,0.3302,0.1694,0.0971
1773,C28,559.4000244,1080.7,0.4621,-0.004128,0.005062,0.000934,3,7.0999999,117,145,234,141,-0.2298,-0.221,-0.1913,0.0283,0.1188,0.2464,0.2203,0.318,0.1134,0.0841
1774,C28,344.5,1080.92,0.4504,0.015103,-0.003105,0.011999,2.5999999,4.5,123,148,241,143,-0.2222,-0.2164,-0.2,-0.0712,0.0283,0.1628,0.1304,0.1947,0.0714,0.0493
1775,C28,421.7000122,1081.05,0.4372,0.007221,0.00262,0.00984,2.9000001,6.1999998,121,143,228,137,-0.2148,-0.2234,-0.1935,-0.0682,-0.0093,0.0531,0.1685,0.1441,0.117,0.0308
1776,C28,775.4000244,1081.12,0.3921,0.00752,-0.007565,-0.000045,3.5,8.3000002,115,129,199,125,-0.22,-0.2119,-0.1934,-0.0462,0.0338,0.036,0.2203,0.1616,0.1522,0.0545
1777,C28,677.5,1081.16,0.1684,0.013896,-0.007305,0.006592,3.9000001,7.0999999,115,127,213,133,-0.22,-0.2119,-0.1803,-0.0118,0.0381,0.0968,0.2045,0.2356,0.0808,0.0442
1778,C28,472.3999939,1081.14,0.0808,-0.000965,0.001693,0.000727,3.9000001,6.5,117,139,242,146,-0.2226,-0.2256,-0.2063,0,0.0628,0.1308,0.1954,0.2247,0.0918,0.0485
1779,C28,542.9000244,1081.19,0.1987,-0.00297,0.002842,-0.000128,4.1999998,7.1999998,119,143,243,145,-0.2185,-0.2256,-0.1892,-0.004,0.0537,0.1185,0.1954,0.0954,0.1263,0.0796
1780,C28,669.5999756,1081.31,0.2285,-0.00383,-0.003282,-0.007112,4.8000002,11.3999996,115,132,218,135,-0.204,-0.2164,-0.1889,0.0367,0.0547,0.122,0.2023,0.1416,0.129,0.0286
1832,C28,1061.099976,1080.81,0.3816,-0.001049,-0.008123,-0.009172,8,14.3999996,104,111,165,105,-0.2148,-0.2077,-0.1609,0.0544,0.1023,0.2338,0.354,0.277,0.1908,0.02
1833,C28,762.7999878,1080.59,0.4128,-0.027156,0.011552,-0.015604,8.3000002,13.3999996,102,112,170,111,-0.2215,-0.1969,-0.1609,0.0628,0.1503,0.202,0.2638,0.2367,0.0978,0.0249
1834,C28,284.2999878,1080.48,0.1827,-0.047997,0.022674,-0.025323,7.6999998,11.8999996,105,108,167,107,-0.2308,-0.2061,-0.162,0.0288,0.0457,0.202,0.1525,0.1429,0.129,0.0462
1835,C28,920.2000122,1080.58,0.321,-0.018823,0.003204,-0.015619,9.3999996,13.5,98,97,140,93,-0.223,-0.1969,-0.1713,-0.0465,0.0196,0.0431,0.321,0.2315,0.2398,0.0879
1836,C28,1120.599976,1080.72,0.2242,-0.004891,0.000337,-0.004554,8.1999998,12.6999998,100,97,132,90,-0.2028,-0.2016,-0.1394,0.0862,0.1134,0.1683,0.3797,0.3463,0.241,0.0645
1837,C28,1367.300049,1080.83,0.3065,-0.008404,0.003719,-0.004685,8.1000004,13.1000004,96,99,140,92,-0.2207,-0.2124,-0.1617,0.0795,0.1809,0.2323,0.4286,0.3495,0.2353,0.0695
1838,C28,1220.800049,1080.94,0.2311,0.014714,-0.004308,0.010406,8.8000002,13.5,96,93,137,92,-0.2165,-0.2031,-0.1479,0.1354,0.1852,0.2727,0.4013,0.3527,0.2663,0.0929
1839,C28,1097.300049,1080.93,0.2322,0.015283,-0.007687,0.007595,8.1999998,16.1000004,96,93,135,89,-0.207,-0.1984,-0.1566,0.1404,0.2128,0.2857,0.4248,0.3854,0.2771,0.1299
1840,C28,1188.800049,1080.78,0.3556,-0.022153,0.004329,-0.017824,7.5999999,14.1999998,98,96,136,90,-0.2082,-0.206,-0.1529,0.1696,0.2234,0.2864,0.4323,0.402,0.25,0.1444
1841,C28,879.2999878,1080.65,0.23,-0.033462,0.011186,-0.022277,8.5,14.3000002,96,95,132,90,-0.2107,-0.2101,-0.1515,0.1034,0.1895,0.2611,0.4125,0.3793,0.2619,0.1075
1842,C28,1311.699951,1080.65,0.2902,0.005981,-0.001921,0.00406,8.6000004,15.3999996,98,96,140,93,-0.2131,-0.2071,-0.1512,0.1364,0.2234,0.2611,0.475,0.4244,0.2805,0.1075
1843,C28,1264.800049,1080.67,0.3646,0.02656,-0.00922,0.01734,8.1000004,15.1000004,100,98,144,94,-0.2166,-0.2113,-0.1515,0.1754,0.2486,0.3166,0.45,0.4327,0.2485,0.1005
1844,C28,1218.5,1080.57,0.3615,-0.007752,0.009032,0.00128,8.3000002,18.6000004,100,94,131,88,-0.2188,-0.2145,-0.1737,0.1682,0.2135,0.3266,0.4465,0.4327,0.2455,0.0909
1845,C28,1135.300049,1080.5,0.2285,-0.017142,0.005044,-0.012098,8.1999998,18.8999996,98,92,131,89,-0.2308,-0.2014,-0.1625,0.2038,0.2597,0.3134,0.4684,0.4327,0.227,0.117
1846,C28,1075.900024,1080.57,0.35,-0.012316,0.012138,-0.000179,6.5999999,16.8999996,100,110,169,109,-0.2226,-0.2117,-0.1646,0.1905,0.2553,0.32,0.3988,0.4,0.1751,0.0792
1847,C28,762.7000122,1080.79,0.5441,-0.006449,0.008267,0.001818,3.9000001,11.1000004,111,134,225,138,-0.2233,-0.2239,-0.1823,0.1071,0.2103,0.33,0.2814,0.2958,0.0947,0.0364
1848,C28,431.7999878,1081.06,0.6244,-0.002698,0.00836,0.005662,2.7,5.8000002,121,147,252,147,-0.2241,-0.2167,-0.2022,-0.0397,0.0891,0.2098,0.1591,0.1528,0.057,0.032
1849,C28,543.4000244,1081.29,0.5781,0.019145,0.001736,0.020881,3.0999999,6.8000002,119,137,224,135,-0.2189,-0.2121,-0.1978,-0.0431,0.0194,0.108,0.1685,0.1342,0.0968,0.009
1850,C28,835.2999878,1081.33,0.4685,0.007153,0.007151,0.014304,3.7,12.3000002,109,116,177,114,-0.2162,-0.2197,-0.2022,-0.0198,0.0693,0.0685,0.2892,0.2321,0.1556,0.0357
1851,C28,807.5,1081.26,0.3947,-0.014973,0.015571,0.000599,4,10.6000004,100,120,187,121,-0.2174,-0.2151,-0.1818,0.0163,0.1111,0.1594,0.3133,0.3088,0.129,0.0556
1852,C28,750.7999878,1081.17,0.2584,-0.047561,0.024207,-0.023354,4,10.3999996,113,131,213,131,-0.2185,-0.2164,-0.1957,0.0331,0.1269,0.2178,0.2848,0.2523,0.1243,0.0642
1853,C28,739,1081.24,0.3305,-0.015795,0.004581,-0.011214,4.3000002,11.3000002,109,126,201,124,-0.2107,-0.2151,-0.1889,0.0283,0.1111,0.198,0.2805,0.2108,0.1413,0.0741
1854,C28,928.9000244,1081.34,0.1983,0.033079,-0.032278,0.000801,5.0999999,15.1000004,104,118,191,120,-0.2027,-0.2164,-0.1886,0.0367,0.1224,0.1845,0.3091,0.2108,0.1505,0.0556
1907,C28,1098.5,1080.98,0.2985,-0.005068,0.003341,-0.001727,7.9000001,12.3999996,104,107,166,108,-0.2143,-0.2016,-0.1975,0.0909,-0.1111,0.0495,0.2484,0.2353,0.1744,0.0313
1908,C28,1284,1080.82,0.386,0.00478,-0.010584,-0.005804,8.5,14.3000002,107,109,170,110,-0.2177,-0.1984,-0.1445,0.0776,0.116,0.2487,0.354,0.2676,0.2093,0.051
