,ID,FIELD,YLD03,ELE,SLOPE,CURV,PRO,PLAN,EC_SH,EC_DP,BAND1,BAND2,BAND3,BAND4,VI01_616,VI01_624,VI01_710,VI01_827,VI01_912
663,1995,C28,975,1080.85,0.1878,0.011861,-0.002323,0.009539,7.6999998,13.300000199999998,102,97,135,92,-0.2054,-0.1885,0.0,0.4688,0.3789
664,1996,C28,862,1080.79,0.1281,-0.018597,0.013185,-0.005412,8.3999996,14.8999996,98,96,138,91,-0.2018,-0.1858,0.0,0.4872,0.4063
665,1997,C28,887,1080.8,0.2169,-0.0175,0.019076,0.001576,8.5,15.800000199999998,100,98,141,93,-0.1894,-0.1707,0.027,0.5276,0.399
666,1998,C28,1056,1080.79,0.3696,-0.021975,0.015801,-0.006174,9.1999998,20.0,100,98,138,94,-0.2018,-0.1626,0.0545,0.5155,0.4059
667,1999,C28,1012,1080.78,0.4605,-0.017834,0.013101,-0.004732,8.1000004,20.2999992,98,100,143,93,-0.2054,-0.192,0.0311,0.5176,0.4286
668,2000,C28,945,1080.82,0.6301,-0.05237,0.030197,-0.022173,5.9000001,15.0,98,103,155,102,-0.2208,-0.2157,-0.03,0.4619,0.3762
669,2001,C28,919,1081.07,0.8493,-0.033665,0.008389,-0.025276,4.4000001,11.8999996,98,113,179,115,-0.2222,-0.2095,-0.1245,0.4479,0.3469
670,2002,C28,948,1081.42,0.6726,0.010381,-0.02153,-0.011149,3.8,14.0,105,118,191,122,-0.2321,-0.229,-0.128,0.4082,0.3198
671,2003,C28,882,1081.64,0.4133,-0.006676,0.001249,-0.005426,4.3000002,13.0,105,119,177,116,-0.2301,-0.1984,-0.0984,0.3949,0.2642
672,2004,C28,1063,1081.76,0.3556,0.020858,0.001631,0.022489,5.8000002,14.6000004,98,110,162,106,-0.2155,-0.2126,-0.0517,0.4632,0.2973
673,2005,C28,986,1081.67,0.4936,0.001872,-0.002993,-0.001122,6.0999999,17.0,102,108,164,108,-0.2121,-0.2095,-0.0558,0.4286,0.3298
674,2006,C28,832,1081.53,0.518,-0.016757,0.011789,-0.004969,5.4000001,13.5,96,114,187,116,-0.225,-0.2077,-0.0833,0.3604,0.299
675,2007,C28,764,1081.46,0.3004,-0.012231,0.014446,0.002215,4.3000002,12.1000004,104,118,191,117,-0.2339,-0.2107,-0.0939,0.3568,0.2959
676,2008,C28,873,1081.39,0.299,0.025477,-0.012383,0.013094,4.1999998,12.3000002,107,117,186,116,-0.225,-0.2285,-0.1235,0.2919,0.244
677,2009,C28,751,1081.17,0.4923,0.014782,-0.003065,0.011717,3.5999999,10.1000004,105,121,197,120,-0.2358,-0.2251,-0.1648,0.3333,0.2394
678,2064,C28,667,1081.09,0.4004,-0.017398,0.014336,-0.003062,8.8999996,13.800000199999998,109,115,183,117,-0.2301,-0.2326,-0.0769,0.4106,0.3824
679,2065,C28,1140,1080.95,0.2682,-0.011833,-0.00137,-0.013204,9.0,16.2000008,104,113,170,107,-0.2308,-0.2174,-0.0924,0.3486,0.4634
680,2066,C28,1290,1080.87,0.3595,-0.007384,-0.005272,-0.012656,8.199999799999999,14.8999996,109,117,166,109,-0.2124,-0.2146,-0.0823,0.4369,0.3816
681,2067,C28,1556,1080.85,0.2508,0.018856,-0.012719,0.006136,8.300000200000001,15.5,105,109,160,105,-0.2108,-0.1849,-0.0046,0.5253,0.4146
682,2068,C28,1485,1080.86,0.1494,0.008052,-0.011106,-0.003054,9.8999996,18.8999996,100,96,141,95,-0.2182,-0.178,0.0423,0.5179,0.4
683,2069,C28,1367,1080.91,0.1157,0.018793,-0.012958,0.005835,9.1000004,18.5,96,92,124,89,-0.2055,-0.195,0.0233,0.5026,0.4074
684,2070,C28,1499,1080.91,0.1627,0.00158,-0.001523,5.7e-05,9.1000004,19.7999992,96,92,129,90,-0.2108,-0.1867,0.0046,0.4792,0.3723
685,2071,C28,1484,1080.89,0.2626,0.005823,-0.001537,0.004287,9.0,19.8999996,96,90,133,89,-0.2127,-0.1799,0.0472,0.5079,0.3846
686,2072,C28,1304,1080.81,0.3501,-0.017098,0.004195,-0.012903,8.8000002,18.6000004,96,98,137,93,-0.2127,-0.1867,0.0,0.4974,0.3684
687,2073,C28,1008,1080.8,0.3011,-0.009778,-0.001024,-0.010802,6.6999998,12.1999998,94,103,155,102,-0.2159,-0.2047,-0.0351,0.4136,0.303
688,2074,C28,686,1080.82,0.1441,-0.00094,0.001053,0.000113,6.900000099999999,11.6999998,100,107,155,100,-0.2054,-0.1969,0.0092,0.3814,0.3646
689,2075,C28,676,1080.87,0.3188,-0.018202,0.022369,0.004167,6.900000099999999,13.3999996,98,105,153,100,-0.2,-0.2016,-0.0045,0.4872,0.3918
690,2076,C28,863,1081.0,0.5131,0.020899,-0.000321,0.020578,6.4000001,13.300000199999998,98,101,158,103,-0.2018,-0.192,0.0044,0.5276,0.4564
691,2077,C28,922,1081.05,0.5111,0.020755,-0.015515,0.00524,7.1999998,16.399999599999997,102,114,162,106,-0.207,-0.1952,0.0132,0.5248,0.4564
692,2078,C28,1034,1081.05,0.5064,0.002425,-0.009538,-0.007113,7.1999998,18.7000008,107,113,162,106,-0.2174,-0.2109,-0.0871,0.4537,0.379
693,2079,C28,1078,1081.17,0.7751,0.003768,-0.002307,0.001461,6.4000001,17.1000004,100,100,150,100,-0.2227,-0.2261,-0.0517,0.4059,0.39
694,2080,C28,1009,1081.42,0.8785,0.008338,-0.010368,-0.00203,5.9000001,15.5,102,110,160,103,-0.2155,-0.2093,-0.0954,0.3744,0.3679
695,2081,C28,943,1081.66,0.703,0.011833,-0.01122,0.000613,5.8000002,16.8999996,100,104,155,103,-0.2255,-0.2124,-0.0628,0.4082,0.3065
696,2082,C28,1012,1081.83,0.4842,0.013202,-0.020959,-0.007757,6.0999999,16.5,102,103,150,100,-0.2222,-0.2078,-0.0598,0.3646,0.2261
697,2083,C28,1006,1081.93,0.2593,0.045496,-0.024233,0.021263,7.0,15.300000199999998,96,102,149,96,-0.2174,-0.2016,-0.0476,0.4225,0.2308
698,2084,C28,1017,1081.87,0.3342,0.028801,-0.01981,0.008991,8.8999996,17.7000008,94,97,148,95,-0.2121,-0.1818,-0.0553,0.3804,0.2609
699,2085,C28,1026,1081.76,0.4012,0.040545,-0.018223,0.022322,8.6000004,15.800000199999998,92,98,150,98,-0.2052,-0.177,-0.0553,0.383,0.2062
700,2086,C28,994,1081.61,0.4248,0.038501,-0.00788,0.030621,5.6999998,12.3000002,100,103,158,103,-0.2121,-0.2201,-0.1048,0.3636,0.2537
701,2087,C28,874,1081.36,0.5913,0.005699,-0.005636,6.2e-05,4.6999998,11.8999996,100,112,175,110,-0.2255,-0.2107,-0.1138,0.4082,0.2683
702,2088,C28,916,1081.11,0.3991,-0.0203,0.013231,-0.007068,3.8,12.6999998,105,116,191,116,-0.2389,-0.2167,-0.1138,0.401,0.3234
703,2141,C28,689,1081.13,0.2894,-0.004303,0.004491,0.000187,10.3000002,16.5,104,116,180,115,-0.245,-0.2336,-0.1,0.4106,0.2641
704,2142,C28,1041,1081.03,0.2033,0.012561,-0.007799,0.004762,10.3999996,19.6000004,107,117,181,113,-0.2295,-0.2201,-0.112,0.3486,0.1626
705,2143,C28,1211,1080.95,0.2495,0.026572,-0.018091,0.008481,9.3000002,18.7999992,105,117,178,113,-0.2389,-0.2248,-0.1498,0.2883,0.1626
706,2144,C28,1149,1080.87,0.2371,0.006063,0.00146,0.007522,8.8000002,14.699999800000002,105,109,167,105,-0.2261,-0.2273,-0.0962,0.3302,0.1867
707,2145,C28,1320,1080.85,0.1338,0.002241,-0.00511,-0.002869,10.6000004,17.8999996,105,103,151,100,-0.2267,-0.2205,-0.0598,0.3333,0.1695
708,2146,C28,1361,1080.88,0.1298,0.02049,-0.009174,0.011317,10.3999996,20.2000008,102,106,145,99,-0.2162,-0.2016,0.014,0.3396,0.3679
709,2147,C28,1311,1080.83,0.171,0.003219,-0.004596,-0.001377,10.1000004,20.0,100,99,153,100,-0.2159,-0.1883,0.0138,0.3237,0.3299
710,2148,C28,1243,1080.79,0.1807,0.009727,-0.00439,0.005337,9.8999996,19.7000008,100,103,162,106,-0.2127,-0.2078,0.023,0.4592,0.2906
711,2149,C28,876,1080.71,0.1917,-0.017774,0.011606,-0.006168,8.5,14.5,100,118,177,114,-0.2159,-0.2226,-0.0717,0.3807,0.2381
712,2150,C28,593,1080.71,0.1715,-0.022316,0.009616,-0.0127,7.099999900000001,10.6999998,107,117,185,118,-0.2301,-0.2319,-0.1084,0.2195,0.0678
713,2151,C28,513,1080.8,0.2215,-0.01421,0.009552,-0.004658,7.0,10.8999996,105,112,174,112,-0.2263,-0.2409,-0.0598,0.2,0.1962
714,2154,C28,847,1081.18,0.2477,0.009835,-0.006264,0.003571,6.1999998,16.0,102,118,184,114,-0.2295,-0.233,-0.1536,0.2582,0.1266
715,2155,C28,808,1081.36,0.6256,0.019537,0.009676,0.029213,6.3000002,17.3999996,104,106,160,104,-0.2263,-0.2222,-0.0992,0.3596,0.3175
716,2156,C28,836,1081.67,0.5584,0.051713,-0.022008,0.029705,7.599999900000001,15.800000199999998,98,103,149,95,-0.2255,-0.2093,-0.0992,0.3717,0.2906
717,2157,C28,837,1081.87,0.3566,0.046076,-0.023921,0.022155,9.1999998,17.6000004,92,97,140,92,-0.2222,-0.2047,-0.0598,0.3436,0.1845
718,2158,C28,950,1081.95,0.1014,0.02017,-0.015023,0.005147,9.1000004,17.2999992,90,96,145,92,-0.2222,-0.1968,-0.0522,0.3196,0.1707
719,2159,C28,932,1081.96,0.0573,0.00891,-0.005578,0.003332,11.6000004,20.0,88,95,140,94,-0.2174,-0.2016,-0.0435,0.2792,0.0876
720,2160,C28,890,1081.93,0.1631,0.017226,-0.012419,0.004806,13.699999800000002,20.5,94,92,146,92,-0.2054,-0.1937,0.0046,0.268,0.2147
721,2161,C28,925,1081.79,0.3392,0.005191,-0.007904,-0.002713,10.3000002,17.8999996,94,95,146,94,-0.2127,-0.2167,-0.048,0.2464,0.2124
722,2162,C28,879,1081.58,0.5082,0.001633,-0.010724,-0.009091,6.6999998,14.8999996,100,109,162,105,-0.2155,-0.2157,-0.0809,0.3636,0.2923
723,2163,C28,806,1081.3,0.5338,-0.022125,0.011054,-0.011072,5.3000002,12.8999996,104,115,182,114,-0.2301,-0.2231,-0.1394,0.3465,0.2621
724,2164,C28,968,1081.08,0.3485,-0.003362,0.003344,-1.8e-05,4.6999998,13.199999800000002,107,117,191,116,-0.2295,-0.2243,-0.1406,0.3107,0.2488
725,2217,C28,874,1081.12,0.2441,0.010422,0.003144,0.013566,10.6000004,21.2999992,107,121,189,121,-0.2397,-0.214,-0.1752,0.378,0.2589
726,2218,C28,729,1081.02,0.2884,0.019541,-0.008202,0.011339,10.3000002,20.6000004,107,118,177,113,-0.2389,-0.2401,-0.1841,0.2941,0.2314
727,2219,C28,932,1080.89,0.2256,-0.013842,0.00137,-0.012472,8.8000002,20.8999996,104,112,166,108,-0.24,-0.2268,-0.1898,0.2883,0.3394
728,2220,C28,704,1080.79,0.2055,-0.037773,0.016827,-0.020946,8.3999996,15.1000004,102,103,159,101,-0.2295,-0.2261,-0.1628,0.3302,0.3939
729,2221,C28,859,1080.79,0.1104,-0.005763,0.001127,-0.004636,9.3000002,17.2000008,100,101,143,95,-0.2295,-0.2308,-0.0879,0.3333,0.2489
730,2222,C28,906,1080.8,0.1924,0.01132,-0.005945,0.005375,9.8000002,19.7999992,100,103,151,98,-0.2269,-0.2095,-0.0717,0.3396,0.1892
731,2223,C28,1070,1080.73,0.2884,-0.005286,-0.004149,-0.009435,9.1999998,19.8999996,98,99,149,99,-0.2255,-0.2109,-0.0871,0.3237,0.2736
732,2224,C28,864,1080.69,0.2707,0.006228,-0.002805,0.003423,9.0,16.7000008,100,100,148,98,-0.2222,-0.2031,-0.102,0.327,0.2512
733,2225,C28,514,1080.66,0.1213,-0.007561,0.007123,-0.000439,8.8999996,13.8999996,104,104,152,102,-0.2365,-0.2074,-0.1341,0.3103,0.1831
734,2226,C28,394,1080.7,0.2001,0.001635,0.005873,0.007508,7.8000002,10.3999996,102,104,159,104,-0.2381,-0.219,-0.1567,0.2095,0.0991
735,2227,C28,351,1080.81,0.2314,0.008733,0.000115,0.008848,7.599999900000001,10.6999998,109,115,189,118,-0.2392,-0.2274,-0.1462,0.2174,0.05
736,2230,C28,464,1081.07,0.3576,-0.0353,0.010626,-0.024674,6.6999998,15.1000004,102,110,169,103,-0.2481,-0.2148,-0.0732,0.4082,0.3684
737,2231,C28,704,1081.32,0.7442,-0.008922,0.005528,-0.003394,6.599999900000001,17.6000004,100,111,170,108,-0.2269,-0.2062,-0.1385,0.4819,0.29
738,2232,C28,620,1081.66,0.4958,0.023052,-0.017231,0.00582,8.8999996,16.7000008,98,98,148,95,-0.2255,-0.2137,-0.0788,0.4255,0.1878
739,2233,C28,583,1081.86,0.3087,0.018591,-0.011309,0.007282,11.1000004,19.2000008,94,93,137,91,-0.2222,-0.2016,-0.0705,0.3548,0.1642
740,2234,C28,650,1081.93,0.1409,0.02327,-0.013978,0.009292,12.1999998,19.7000008,90,92,140,90,-0.2255,-0.2016,-0.0464,0.3155,0.122
741,2235,C28,480,1081.92,0.1555,0.004422,-0.010829,-0.006407,15.800000199999998,21.2999992,88,85,139,91,-0.2269,-0.197,-0.072,0.291,0.0986
742,2236,C28,451,1081.92,0.1469,0.024578,-0.016386,0.008192,16.5,21.3999996,90,97,145,94,-0.2358,-0.2088,-0.0435,0.2947,0.0868
743,2237,C28,390,1081.79,0.3752,0.001775,-0.004781,-0.003006,12.8999996,19.2000008,92,101,169,106,-0.2269,-0.2145,-0.1165,0.2642,0.1366
744,2238,C28,507,1081.59,0.4298,-0.002371,-0.008496,-0.010866,6.4000001,15.1000004,102,115,187,114,-0.2389,-0.2342,-0.1635,0.2358,0.1366
745,2239,C28,724,1081.36,0.5754,-0.004982,-0.006943,-0.011925,5.8000002,13.0,105,113,185,112,-0.24,-0.237,-0.1835,0.2329,0.1404
746,2240,C28,620,1081.1,0.4944,-0.038978,0.021211,-0.017767,5.5,13.800000199999998,105,110,179,113,-0.2351,-0.2436,-0.1926,0.2903,0.2232
747,2296,C28,1125,1081.05,0.418,-0.023317,0.017656,-0.005661,8.6999998,21.0,104,115,180,116,-0.2255,-0.1803,-0.0871,0.46,0.3909
748,2297,C28,851,1080.95,0.2204,-0.01094,0.01168,0.00074,8.199999799999999,14.199999800000002,104,107,159,104,-0.2295,-0.2222,-0.12,0.5369,0.372
749,2298,C28,1156,1080.89,0.1507,0.013626,-0.004289,0.009337,7.900000099999999,17.7999992,98,98,146,97,-0.2295,-0.2032,-0.1084,0.4721,0.4384
750,2299,C28,1117,1080.82,0.1853,0.011662,0.000902,0.012564,7.599999900000001,18.0,102,97,144,94,-0.2255,-0.2032,-0.0603,0.4848,0.4564
751,2300,C28,1088,1080.76,0.207,0.014937,-0.017187,-0.00225,9.1000004,20.1000004,96,97,136,91,-0.2121,-0.2177,0.0,0.4848,0.3776
752,2301,C28,1073,1080.67,0.3586,0.00688,-0.00806,-0.00118,8.6000004,18.3999996,94,96,135,90,-0.2159,-0.195,-0.0644,0.5183,0.3789
753,2302,C28,1272,1080.59,0.3125,-0.009775,0.008168,-0.001607,9.1000004,20.7000008,98,92,130,87,-0.2162,-0.2016,-0.0268,0.513,0.3918
754,2303,C28,1017,1080.55,0.2513,-0.026499,0.010584,-0.015915,8.6000004,17.2999992,98,92,129,85,-0.2127,-0.177,-0.0133,0.327,0.4508
755,2304,C28,1007,1080.6,0.1716,-0.003278,-0.006898,-0.010176,9.3999996,15.300000199999998,96,91,123,83,-0.2,-0.1557,0.0044,0.3103,0.4
756,2305,C28,703,1080.66,0.1741,-0.011376,0.01161,0.000234,7.5,13.199999800000002,96,92,122,85,-0.2195,-0.1727,-0.013,0.2095,0.0991
757,2306,C28,546,1080.77,0.3079,0.011277,-0.000972,0.010306,7.1999998,11.6000004,102,106,161,101,-0.2295,-0.1829,-0.1567,0.2174,0.1579
758,2307,C28,498,1080.86,0.275,0.023787,-0.00939,0.014398,7.099999900000001,10.8999996,98,103,157,102,-0.2245,-0.2234,-0.1396,0.2843,0.1787
759,2308,C28,463,1080.88,0.3936,0.003409,-0.000698,0.002712,6.4000001,11.3000002,100,101,159,103,-0.2258,-0.209,-0.1137,0.2709,0.1594
760,2309,C28,500,1080.88,0.4128,0.005327,-0.003032,0.002295,6.4000001,11.5,98,108,163,103,-0.2263,-0.2234,-0.1245,0.3333,0.2792
761,2310,C28,710,1080.91,0.4868,-0.035751,0.01325,-0.022501,6.5,14.1000004,105,108,161,100,-0.217,-0.1985,-0.0128,0.4082,0.3684
762,2311,C28,904,1081.23,0.8495,0.006703,-0.002289,0.004414,6.0999999,16.399999599999997,98,104,156,99,-0.2052,-0.1953,-0.0383,0.4819,0.3403
763,2312,C28,761,1081.58,0.5198,0.0193,-0.01966,-0.000359,8.5,16.7000008,94,98,145,96,-0.2052,-0.2031,-0.039,0.4255,0.2316
764,2313,C28,722,1081.77,0.3181,0.01609,-0.004412,0.011677,10.1000004,17.5,96,95,141,95,-0.2222,-0.1969,-0.0171,0.3804,0.1741
765,2314,C28,773,1081.82,0.272,0.010026,-0.003476,0.006549,11.6000004,18.3999996,94,95,140,90,-0.2269,-0.2015,-0.0256,0.3441,0.1616
766,2315,C28,611,1081.81,0.2353,-0.012371,-0.000729,-0.0131,14.699999800000002,20.7999992,90,93,141,90,-0.2314,-0.1846,-0.0127,0.3812,0.1939
767,2316,C28,667,1081.87,0.1801,0.029957,-0.014084,0.015873,14.699999800000002,20.0,88,90,140,90,-0.2263,-0.1985,-0.0526,0.3514,0.0841
768,2317,C28,569,1081.79,0.3268,0.019796,-0.008041,0.011755,11.8000002,16.7000008,86,97,160,97,-0.2308,-0.2145,-0.1255,0.267,0.0661
769,2318,C28,501,1081.62,0.3468,0.014508,-0.0012,0.013308,7.900000099999999,14.5,98,108,171,107,-0.2481,-0.2394,-0.1828,0.2038,0.0492
770,2319,C28,463,1081.48,0.3247,0.039796,-0.025007,0.014788,4.9000001,9.1999998,104,110,178,110,-0.2481,-0.2367,-0.1873,0.1034,0.1017
771,2320,C28,606,1081.28,0.6543,0.020313,-0.017616,0.002697,5.5,9.3000002,100,110,178,112,-0.2481,-0.2286,-0.1716,0.2582,0.215
772,2376,C28,1199,1080.97,0.2704,-0.031839,0.020469,-0.01137,9.8999996,21.2999992,96,103,153,99,-0.1831,-0.176,-0.0311,0.5512,0.4093
773,2377,C28,1344,1080.89,0.1471,-0.001448,-0.003403,-0.004851,10.0,21.2000008,96,95,140,93,-0.2121,-0.208,-0.0396,0.5468,0.4639
774,2378,C28,1246,1080.82,0.1993,-0.003529,-0.001891,-0.005419,9.5,21.2000008,98,94,133,90,-0.2159,-0.2033,-0.0132,0.5446,0.4667
775,2379,C28,1140,1080.76,0.2171,0.00313,0.0008,0.00393,8.6999998,19.7000008,96,94,133,87,-0.2108,-0.1867,0.0185,0.5522,0.4822
776,2380,C28,1189,1080.67,0.2838,-0.003569,-0.000403,-0.003972,9.3999996,19.7000008,94,90,128,86,-0.1946,-0.1745,0.0516,0.5276,0.4536
777,2381,C28,1107,1080.54,0.2287,-0.030611,0.017346,-0.013265,10.0,18.0,98,96,123,86,-0.2127,-0.178,0.0,0.5377,0.4508
778,2382,C28,1227,1080.5,0.0945,-0.020545,0.015234,-0.005311,10.1999998,18.8999996,96,89,122,84,-0.211,-0.1849,-0.0046,0.5446,0.4167
779,2383,C28,1102,1080.51,0.1489,-0.016567,0.00806,-0.008506,9.8000002,18.3999996,92,93,126,84,-0.211,-0.1695,0.028,0.5533,0.4497
780,2384,C28,1079,1080.58,0.1413,0.001962,-0.006433,-0.004471,10.3999996,18.2000008,94,93,126,82,-0.1907,-0.1561,0.0516,0.4573,0.3511
781,2385,C28,1107,1080.62,0.098,0.003176,-0.001161,0.002016,10.1000004,17.0,94,94,120,85,-0.207,-0.175,0.0512,0.4508,0.3505
782,2386,C28,1036,1080.66,0.2632,0.000599,0.007369,0.007968,9.3999996,15.800000199999998,96,93,133,89,-0.2052,-0.176,-0.0383,0.4227,0.2864
783,2387,C28,829,1080.7,0.3343,0.005356,0.003374,0.00873,7.3000002,13.300000199999998,94,99,142,95,-0.2152,-0.1985,-0.0456,0.3636,0.2323
784,2388,C28,548,1080.68,0.3148,-0.010831,0.00643,-0.004401,6.599999900000001,12.3999996,98,103,156,102,-0.2213,-0.203,-0.0453,0.3333,0.21
785,2389,C28,506,1080.69,0.2819,-0.011849,0.010032,-0.001817,6.1999998,11.5,100,111,175,109,-0.2258,-0.2044,-0.0569,0.4082,0.2959
786,2390,C28,631,1080.75,0.422,-0.044441,0.027813,-0.016628,6.3000002,14.199999800000002,102,112,174,107,-0.2167,-0.1892,-0.0209,0.4639,0.4093
787,2391,C28,882,1081.08,0.9255,-0.011226,0.006622,-0.004604,7.3000002,15.8999996,98,97,150,95,-0.2052,-0.1855,0.0091,0.4798,0.3587
788,2392,C28,822,1081.49,0.613,0.038365,-0.029024,0.009341,9.6999998,17.5,90,94,140,93,-0.2054,-0.1843,0.0136,0.4157,0.2928
789,2393,C28,706,1081.66,0.3355,0.046508,-0.024826,0.021682,10.5,18.6000004,94,96,143,94,-0.2105,-0.2,-0.0044,0.3441,0.2105
790,2394,C28,639,1081.63,0.5167,0.016267,-0.026061,-0.009794,10.0,18.0,94,96,147,95,-0.2199,-0.1829,-0.0128,0.3812,0.291
791,2395,C28,696,1081.66,0.5051,0.022483,-0.02644,-0.003957,13.0,20.2999992,90,101,143,93,-0.2269,-0.2046,-0.0043,0.3514,0.1939
792,2396,C28,716,1081.73,0.5255,0.05173,-0.033059,0.018671,11.3999996,19.2000008,90,92,141,93,-0.2269,-0.1908,-0.025,0.267,0.1111
793,2397,C28,640,1081.68,0.4957,0.041635,-0.016344,0.025291,11.6000004,18.5,88,93,146,91,-0.2263,-0.203,-0.0488,0.2959,0.1174
794,2398,C28,772,1081.5,0.4929,-0.003787,0.000241,-0.003546,10.6000004,16.7000008,92,96,157,100,-0.2358,-0.2117,-0.1269,0.1429,0.1211
795,2399,C28,551,1081.42,0.2878,-0.033694,0.004462,-0.029232,6.4000001,10.6999998,98,107,173,110,-0.2509,-0.2361,-0.1944,0.1622,0.0323
796,2400,C28,396,1081.44,0.4094,0.059618,-0.041388,0.01823,6.3000002,7.3000002,96,102,172,104,-0.2432,-0.2509,-0.1744,0.1622,0.125
797,2453,C28,1231,1080.99,0.3103,-0.006735,0.007742,0.001006,10.1999998,20.7999992,96,97,144,93,-0.1962,-0.1681,0.0634,0.5721,0.4136
798,2454,C28,1310,1080.87,0.2059,6.8e-05,-0.001305,-0.001237,11.1000004,23.3999996,92,90,130,87,-0.1848,-0.1849,0.0571,0.5512,0.4688
799,2455,C28,1240,1080.76,0.1813,-0.013053,0.00719,-0.005863,12.1000004,24.0,94,90,128,83,-0.2127,-0.1849,0.0472,0.5588,0.4479
800,2456,C28,1247,1080.7,0.1221,0.001594,-0.002037,-0.000443,10.6000004,21.6000004,90,90,120,82,-0.2018,-0.1709,0.1024,0.5764,0.4479
801,2457,C28,1230,1080.62,0.224,0.006306,-0.004725,0.001581,10.6999998,19.8999996,96,85,123,84,-0.1907,-0.1624,0.0521,0.5631,0.4839
802,2458,C28,1208,1080.52,0.1511,-0.005899,0.00732,0.001421,11.3999996,19.6000004,96,89,127,82,-0.1831,-0.1695,0.0329,0.5423,0.4667
803,2459,C28,1135,1080.5,0.0809,0.004148,-0.002703,0.001445,11.8999996,20.8999996,94,89,119,82,-0.2074,-0.1624,0.0326,0.5132,0.4043
804,2460,C28,1316,1080.55,0.146,0.020014,-0.005826,0.014188,10.3000002,19.7999992,88,88,123,84,-0.1944,-0.1833,0.0467,0.5026,0.3514
805,2461,C28,1110,1080.57,0.1275,0.017834,-0.009274,0.008559,11.3000002,18.6000004,92,92,122,84,-0.1831,-0.1574,0.032,0.4947,0.3263
806,2462,C28,1016,1080.55,0.1556,-0.00436,0.000475,-0.003884,10.3000002,16.8999996,92,95,125,87,-0.1889,-0.1721,0.032,0.4796,0.369
807,2463,C28,918,1080.55,0.1825,-0.005162,0.004876,-0.000286,8.8999996,15.699999800000002,98,92,134,91,-0.1946,-0.1779,0.0091,0.4592,0.3723
808,2464,C28,821,1080.55,0.2124,-0.005886,0.006906,0.00102,7.8000002,15.300000199999998,98,98,140,93,-0.2069,-0.1846,0.0044,0.4518,0.3333
809,2465,C28,685,1080.54,0.2195,-0.010109,0.005424,-0.004685,6.6999998,14.1000004,98,100,148,98,-0.2263,-0.203,-0.0168,0.4286,0.3163
810,2466,C28,600,1080.57,0.2165,-0.010654,0.001921,-0.008733,6.3000002,13.0,102,105,165,108,-0.2308,-0.2,-0.037,0.4667,0.3469
811,2467,C28,662,1080.66,0.3282,-0.035131,0.023728,-0.011403,6.4000001,14.1000004,98,108,162,106,-0.2263,-0.1815,0.0175,0.508,0.3968
812,2468,C28,818,1080.95,0.8137,-0.030095,0.014784,-0.015312,8.0,17.0,94,98,151,94,-0.2069,-0.1888,0.0323,0.4973,0.3956
813,2469,C28,887,1081.33,0.6928,0.043953,-0.009688,0.034265,10.3000002,18.8999996,94,93,138,90,-0.2124,-0.1903,0.032,0.4382,0.326
814,2470,C28,968,1081.41,0.634,0.02485,-0.002971,0.021879,9.8000002,20.0,94,97,139,91,-0.2159,-0.1774,0.018,0.4,0.2568
815,2471,C28,765,1081.31,0.603,-0.032067,0.015801,-0.016266,8.6999998,20.5,90,95,140,94,-0.2174,-0.1937,0.0273,0.4348,0.337
816,2472,C28,848,1081.32,0.7003,-0.006485,0.011112,0.004627,9.6000004,20.5,92,95,138,90,-0.2255,-0.1741,0.0326,0.4946,0.3333
817,2473,C28,851,1081.33,0.8767,-0.003374,0.004838,0.001464,9.1000004,19.2999992,92,96,142,93,-0.2121,-0.1855,-0.0087,0.4457,0.291
818,2474,C28,745,1081.29,1.0158,0.029673,-0.022545,0.007128,8.300000200000001,17.2999992,94,100,145,96,-0.2155,-0.2119,-0.0417,0.4093,0.2139
819,2475,C28,689,1081.25,0.7903,0.025117,-0.035112,-0.009994,9.3999996,16.5,96,102,168,104,-0.2441,-0.227,-0.0902,0.1429,0.125
820,2476,C28,464,1081.36,0.5367,0.041662,-0.026819,0.014843,5.0,8.5,98,110,174,110,-0.2424,-0.2351,-0.1731,0.1622,0.0901
821,2477,C28,532,1081.44,0.5422,0.120556,-0.068728,0.051828,6.6999998,8.199999799999999,98,102,159,99,-0.2385,-0.2268,-0.1502,0.2344,0.125
822,2528,C28,1241,1080.84,0.2362,-0.003986,0.005261,0.001275,11.3000002,24.7000008,92,89,124,85,-0.177,-0.1674,0.0936,0.5749,0.4603
823,2529,C28,1400,1080.74,0.1957,-0.000163,0.001808,0.001644,12.5,22.8999996,92,88,124,81,-0.1907,-0.1724,0.0561,0.5512,0.4592
824,2530,C28,1263,1080.66,0.168,0.006213,-0.00681,-0.000597,12.3999996,24.0,94,89,123,86,-0.1848,-0.1674,0.098,0.5686,0.4815
825,2531,C28,1232,1080.55,0.3179,0.004918,-0.005537,-0.000618,11.1000004,22.3999996,92,89,116,83,-0.1792,-0.1602,0.0769,0.5665,0.4555
826,2532,C28,1258,1080.45,0.2161,-0.011475,0.002418,-0.009057,11.8000002,21.2999992,92,85,118,82,-0.1848,-0.1588,0.0628,0.5077,0.4545
827,2533,C28,1207,1080.45,0.1768,0.002984,-0.003959,-0.000975,12.3999996,22.0,92,89,126,84,-0.1963,-0.1724,0.0472,0.4545,0.3298
828,2534,C28,1243,1080.46,0.2267,0.002382,0.000335,0.002717,12.5,23.5,96,85,124,82,-0.1792,-0.1674,0.028,0.4688,0.2796
