,,,,,,Dewpoint (degree C)                    ,,,Rainfall (Inches),Relativehumidity (%)             ,,,Solarradiation (W/m^2)                ,,,"Stationpressure (mb, hpa)              ",,,temperature_2  (Degree C)               ,,,windspeed_2 (m/sec)                  ,,,,,600
2002,246,9/3/2002,9,3,130,15.11,12.89583333,9.8,0,87.9,54.07975694,25.32,957,267.0535868,0,896.7,895.3225694,894.2,32.05,24.12083333,15.37,5.683,1.948951389,0,1320,400,
2002,247,9/4/2002,9,4,130,15.79,14.12815972,10.29,0,90.8,60.07371528,28.27,1070,245.4832639,0,898.8,897.1270833,896,30.97,23.28270833,15.23,6.703,1.951743056,0,1725,455,
2002,248,9/5/2002,9,5,130,17.11,14.89878472,11.58,0,89.8,62.14569444,29.07,998,224.0185903,0,897.5,895.859375,893.4,31.67,23.54361111,16.53,5.505,1.945774306,0,1825,55,
2002,249,9/6/2002,9,6,130,16.64,14.41559028,11.75,0,89.4,63.06208333,32.42,863,254.4881493,0,895.3,893.753125,892.1,30.19,22.769375,16.58,7.21,2.737006944,0,1340,310,
2002,250,9/7/2002,9,7,130,17.04,13.87958333,11.12,0,94.7,62.09753472,31.73,938,244.2525694,0,895.4,894.0277778,892.4,30.43,22.61076389,14.75,5.103,2.321583333,0,1415,415,
2002,251,9/8/2002,9,8,130,17.53,15.71357639,13.4,0,95.9,72.55520833,42.25,1013,229.024809,0,896.5,894.9701389,893.3,28.04,21.46222222,14.5,5.198,2.057701389,0,1925,210,
2002,252,9/9/2002,9,9,130,19.03,16.9940625,13.42,0,97.1,74.38125,38.75,967,219.1340833,0,896.7,895.5486111,893.8,28.61,22.51638889,17.98,4.863,2.175052083,0,1625,430,
2002,253,9/10/2002,9,10,130,18.51,16.75756944,15.36,0,98.8,83.09833333,51.51,1201,170.5248854,0,898.5,896.9239583,895.3,27.05,20.14614583,16.69,8.82,2.849895833,0,1720,455,
2002,254,9/11/2002,9,11,130,17.33,16.02826389,14.79,0,99.3,83.13927083,51.6,964,144.0161701,0,898.4,896.9975694,895,25.61,19.36045139,15.76,4.2,2.089743056,0,20,2155,
2002,255,9/12/2002,9,12,130,16.02,13.77864583,11.76,0,97.2,63.50607639,34.69,882,202.3966806,0,895.6,893.659375,891.3,29.53,22.01444444,14.79,10.17,2.191565972,0,2335,155,
2002,256,9/13/2002,9,13,130,15.56,14.26836806,9.58,0,97.6,69.84350694,34.76,945,227.6043785,0,893.8,890.20625,886.7,29.35,20.86791667,14.08,8.96,3.185611111,0,1810,445,
2002,257,9/14/2002,9,14,130,16.11,13.68694444,10.71,0,99.3,73.79621528,37.59,984,205.704566,0,898.6,893.1260417,889.9,26.75,19.37399306,13.36,6.115,2.577541667,0,1105,10,
2002,258,9/15/2002,9,15,130,14.75,12.9740625,11.15,0,97.1,75.15152778,46.84,1071,201.0276285,0,901.2,899.6604167,898.5,23.38,17.97371528,14.17,5.888,2.636739583,0,845,2230,
2002,259,9/16/2002,9,16,130,14.16,11.45881944,8.27,0,98.9,69.39166667,36.62,1024,230.1130382,0,898.8,896.3034722,893.3,26.23,18.16982639,9.22,4.14,1.77634375,0,1555,0,
2002,260,9/17/2002,9,17,130,16.26,12.36668403,6.499,0,97.8,61.02444444,19.49,895,253.142934,0,893.2,889.1875,885.4,32.44,22.23569444,13.4,7.23,3.353295139,0.363,1435,1940,
2002,261,9/18/2002,9,18,130,15.12,12.68145833,9.77,0.02,96.4,61.68819444,23.39,996,208.295934,0,886.2,884.159375,880.1,33.32,21.98795139,14.82,10.84,4.211211806,0.242,1650,2240,
2002,262,9/19/2002,9,19,130,14.02,8.301055556,4.29,0,96.1,70.32861111,36.32,927,199.0384861,0,891.2,888.3246528,883.5,19.72,14.30631944,7.79,11.26,5.251739583,0.052,1045,2345,
2002,263,9/20/2002,9,20,130,9.43,5.485024306,2.464,0,92.9,52.71496528,18.63,852,264.5382014,0,890.6,889.0430556,886.8,28.66,17.74425,5.915,6.348,2.602291667,0,1445,40,
2002,264,9/21/2002,9,21,130,10.17,5.823121528,0.708,0.16,89.1,47.15003472,13.41,843,261.9224931,0,894.5,890.1854167,888.5,31.98,20.44489583,7.49,3.855,1.382194444,0,1310,115,
2002,265,9/22/2002,9,22,130,11.4,6.622107639,4.613,0,73.4,52.88850694,33.44,825,252.745191,0,902.6,899.3493056,894.5,23.63,16.76277778,11.1,10.54,4.473920139,0.681,140,1505,
2002,266,9/23/2002,9,23,130,9.89,7.89571875,5.519,0,87.5,57.92350694,30.79,819,243.6049097,0,899.6,898.3586806,896.8,26.96,17.25309028,8.1,4.833,2.400013889,0,1205,200,
2002,267,9/24/2002,9,24,130,9.18,7.568545139,4.132,0,88.3,56.90006944,30.01,814,247.1371944,0,900.3,897.9635417,895.6,26.36,17.27284722,9.46,5.123,2.389180556,0.137,1015,245,
2002,268,9/25/2002,9,25,130,6.279,4.014958333,0.882,0,85,45.63291667,17.59,835,254.1145451,0,896.4,893.9628472,891,29.42,17.68677083,5.066,4.443,2.232517361,0,1625,335,
2002,269,9/26/2002,9,26,130,8.35,3.534361111,-1.367,0,72.1,41.38291667,12.27,825,247.623941,0,891.9,889.7388889,886.5,31.04,18.99347222,7.79,4.263,1.98478125,0,935,420,
2002,270,9/27/2002,9,27,130,8.72,5.065888889,0.899,0,86.9,47.07638889,15.01,810,243.0852292,0,891.6,889.6229167,887.8,31.09,19.15131944,7.91,5.68,2.733770833,0,1535,105,
2002,271,9/28/2002,9,28,130,8.99,2.252972222,-3.587,0,62.43,32.48045139,10.46,824,246.4404618,0,893.5,891.9027778,889.3,30.86,21.37423611,12.92,9.45,3.933715278,0,1425,715,
2002,272,9/29/2002,9,29,130,12.83,8.054899306,1.501,0,71.3,50.68284722,26.08,842,192.4201319,0,895.9,893.6180556,891.3,28.28,19.25722222,10.99,6.005,2.878475694,0.059,1125,430,
2002,273,9/30/2002,9,30,130,17.98,14.1009375,11.29,0,90.5,70.85520833,48.85,878,116.6815139,0,892.9,891.7277778,889.9,26.02,19.82378472,14.18,4.613,2.500677083,0.187,1020,2315,
2002,274,10/1/2002,10,1,130,18.4,15.89256944,13.83,0,96.1,71.535,49.57,863,176.6486458,0,892.4,890.1638889,887.7,27.55,21.72815972,15.35,6.76,3.712767361,0,1520,225,
2002,275,10/2/2002,10,2,130,19.71,16.55965278,11.64,0,99.8,89.60965278,64.76,826,54.91184375,0,891.4,890.1322917,888.8,25.32,18.54850694,11.85,6.888,3.371881944,0.194,1510,1805,
2002,276,10/3/2002,10,3,130,18.56,12.827125,5.566,0.06,100,80.15385417,33.34,789,120.0554931,0,891,888.2020833,884.9,25.38,17.09322917,10.57,6.508,3.263479167,0.741,1435,410,
2002,277,10/4/2002,10,4,130,8.21,4.046041667,0.169,0,81.9,55.56395833,25.33,797,236.2017014,0,896.6,893.678125,888.7,21.35,13.71548611,7.04,6.175,2.93065625,0,110,1900,
2002,278,10/5/2002,10,5,130,14.42,8.544513889,3.432,0.05,91.8,64.99055556,38.69,831,175.5198681,0,898.4,895.7236111,893.2,24.85,15.74397917,5.644,6.203,3.184920139,0,955,530,
2002,279,10/6/2002,10,6,130,16.78,11.15003472,7.06,0.01,97.1,66.61177083,33.12,756,201.2489132,0,901.5,896.3795139,893.9,25.37,18.40868056,12.72,7.07,2.973149306,0,1635,220,
2002,280,10/7/2002,10,7,130,10.41,7.40078125,4.64,0,91.6,70.26086806,52.15,605.1,78.54619097,0,901.4,898.3711806,894.4,16.16,12.97809028,11.09,4.9,2.542673611,0.02,35,2200,
2002,281,10/8/2002,10,8,130,14.81,13.21204861,10.44,0.09,99.8,95.82048611,85.8,468.4,49.63955903,0,894.4,892.2871528,890.2,16.72,14.01791667,11.88,3.305,1.510840278,0,1905,300,
2002,282,10/9/2002,10,9,130,14.09,12.48211806,11.03,0,100,89.148125,58.84,753,117.2412674,0,896.2,894.3930556,892.4,19.66,14.5584375,11.38,4.283,2.405715278,0.43,1800,400,
2002,283,10/10/2002,10,10,130,13.49,12.36017361,11.33,0,99.5,90.16229167,68,602.6,100.1485243,0,896.6,894.8493056,893.4,19,14.15152778,11.61,3.993,1.904888889,0,1655,340,
2002,284,10/11/2002,10,11,130,15.22,9.703815972,2.104,0,100,68.13753472,16.46,763,204.4463889,0,894.4,892.5052083,890.2,30.34,18.13833333,11.64,5.755,2.725149306,0.506,1450,1820,
2002,285,10/12/2002,10,12,130,11.97,7.712909722,3.504,0,95.9,69.77989583,43.6,780,145.2008507,0,907,898.8715278,891.6,18.65,13.47659722,9.1,10.78,5.418680556,0.75,1435,245,
2002,286,10/13/2002,10,13,130,3.515,-0.969385417,-6.057,0,76.1,52.21548611,24.73,655.6,163.596,0,910,906.6197917,902.4,13.91,9.118503472,4.711,5.013,2.329298611,0,1150,710,
2002,287,10/14/2002,10,14,130,7.08,3.155958333,-2.293,0,88.5,55.3990625,32.46,752,201.528625,0,902.2,896.1708333,892.1,21.64,12.47673611,7,4.203,1.919649306,0,1135,1720,
2002,288,10/15/2002,10,15,130,5.793,3.820524306,2.467,0,95.4,59.80791667,30.29,749,211.7359097,0,897.6,895.1628472,893.3,21.47,12.6869375,5.307,5.208,2.743392361,0,1730,30,
2002,289,10/16/2002,10,16,130,8.29,4.892173611,2.762,0,82.4,56.75159722,28.45,758,200.1015035,0,893.7,890.8513889,887.1,25.41,14.26526736,5.649,7.25,4.246017361,1.577,1005,320,
2002,290,10/17/2002,10,17,130,11.99,7.405940972,3.387,0,92.1,64.01534722,47.09,546.5,135.7129514,0,895.1,892.8826389,890.8,19.73,14.37413194,9.15,6.415,3.456184028,0,1125,2110,
2002,291,10/18/2002,10,18,130,14.22,10.89826389,7.3,0,97.3,75.25690972,36.71,913,151.072566,0,890.9,888.8479167,886.4,23.49,15.89975694,11.12,5.713,2.958482639,0.14,1430,30,
2002,292,10/19/2002,10,19,130,10.65,7.15715625,3.937,0,97.4,77.72340278,45.51,929,173.1465868,0,896,891.7350694,888.6,19.4,11.29169097,4.552,9.59,4.164934028,0,1410,540,
2002,293,10/20/2002,10,20,130,8.2,6.590364583,5.432,0,93.8,73.98756944,43.4,745,174.0829757,0,896,893.3645833,890.4,19.48,11.49118056,6.528,3.72,1.924965278,0,1515,725,
2002,294,10/21/2002,10,21,130,11.45,7.666208333,3.939,0,100,73.8003125,25.57,735,192.6149792,0,892.5,890.9079861,888.8,24.84,13.74261806,5.743,4.798,2.336375,0.336,1410,2320,
2002,295,10/22/2002,10,22,130,15.15,11.963125,8.19,0,100,82.74798611,36.09,729,145.4819722,0,895.3,893.3996528,891.6,24.55,15.59565972,9.92,6.985,3.024173611,0.118,1710,335,
2002,296,10/23/2002,10,23,130,14.42,6.815152778,3.82,0.03,100,97.16979167,92.8,279.9,50.87924653,0,898.5,896.5503472,894.4,15,7.275690972,4.037,6.678,4.162701389,0.153,830,210,
2002,297,10/24/2002,10,24,130,4.942,4.122225694,1.559,0,100,98.01597222,92.2,340.3,50.6685,0,897.2,894.6041667,892.5,5.878,4.401746528,1.863,7.65,3.059118056,0,600,2300,
2002,298,10/25/2002,10,25,130,10.64,7.8663125,4.448,0,100.8,94.58958333,73.5,487.5,98.28237153,0,894.1,892.9322917,891.5,14.53,8.805201389,4.458,4.255,1.772503472,0.034,2345,2020,
2002,299,10/26/2002,10,26,130,9.75,8.037944444,6.793,0,100,99.871875,98,169.1,20.30557639,0,895.7,893.4045139,891,10.12,8.146760417,6.843,5.453,3.381309028,0.804,2325,1205,
2002,300,10/27/2002,10,27,130,12.26,9.098878472,6.782,0,100,95.50381944,78.2,419.9,84.45360069,0,892.5,890.9409722,889.1,15.8,9.964597222,6.838,3.655,1.929576389,0,730,210,
2002,301,10/28/2002,10,28,130,11.5,9.186038194,6.999,0,100.2,96.08020833,75.5,507.8,53.79555208,0,891,888.7888889,886.4,13.41,9.964201389,7.14,3.883,1.413715278,0,1340,40,
2002,302,10/29/2002,10,29,130,8.38,4.909020833,1.198,0.31,100,72.43486111,29.54,696.9,192.6208715,0,890.2,886.5173611,884.7,19.49,10.92945833,3.263,7.89,3.614055556,0.734,1520,425,
2002,303,10/30/2002,10,30,130,8.35,1.551340278,-0.484,0,96.8,83.93333333,66.64,772,132.2305035,0,899.6,896.2604167,890.3,8.95,4.047458333,1.047,8.12,4.482197917,1.097,135,1850,
2002,304,10/31/2002,10,31,130,2.381,1.117274306,-0.573,0,100,97.84652778,90.8,187,35.56965972,0,900.3,898.4413194,896.4,3.041,1.374802083,-0.194,4.65,3.489065972,2.497,2335,1740,
2002,305,11/1/2002,11,1,130,2.807,1.920940972,1.125,0,100,99.86979167,98.9,169.8,28.42344097,0,903,900.69375,898.2,2.878,1.907048611,1.098,4.723,3.554472222,2.142,935,250,
2002,306,11/2/2002,11,2,130,7.15,3.919802083,1.151,0,100,97.82430556,90.2,325.2,44.76255903,0,900.3,895.9170139,892.5,7.38,4.264743056,1.11,5.24,2.597579861,0.053,2205,530,
2002,307,11/3/2002,11,3,130,7.5,3.1959375,-1.055,0,100,84.85548611,56.56,790,135.5404028,0,899.8,896.3434028,892.2,9.78,5.810024306,0.221,7.7,4.491930556,0,1505,2300,
2002,308,11/4/2002,11,4,130,3.306,0.739229167,-2.048,0,97,87.865625,74.2,332.4,50.55511111,0,899.3,893.7506944,887.3,6.518,2.607048611,-1.418,4.473,1.924364583,0,2250,45,
2002,309,11/5/2002,11,5,130,3.449,-0.464572917,-5.084,0,97.7,65.84597222,27,678.5,185.070559,0,899.4,892.7111111,886.4,14.01,6.901777778,1.436,7.43,3.96634375,0,1135,2005,
2002,310,11/6/2002,11,6,130,1.807,-1.039604167,-3.083,0.09,88.2,59.88152778,21.11,681.5,186.0283924,0,903,900.6958333,899,20.91,8.075704861,-1.035,5.548,2.263618056,0.187,1330,130,
2002,311,11/7/2002,11,7,130,3.814,0.825427083,-1.137,0,94.4,59.82767361,23.59,683.4,186.230625,0,900,895.9677083,890.5,20.9,10.01344097,0.134,6.313,3.046472222,0.062,1315,30,
2002,312,11/8/2002,11,8,130,5.034,3.248229167,0.109,0.01,95.1,57.63548611,22.46,660.9,133.2887986,0,890.6,887.2138889,884.6,23.62,13.11713889,3.429,10.48,4.1485,1.56,1230,1915,
2002,313,11/9/2002,11,9,130,4.986,3.335461806,0.508,0,63.74,42.73298611,21.06,646.8,170.6126632,0,885.2,881.4184028,879.5,24.86,17.04888889,10.11,15.11,7.35228125,1.22,1120,120,
2002,314,11/10/2002,11,10,130,6.07,2.872034722,0.046,0,88.8,61.57951389,34.75,723,107.3424514,0,887.6,885.2086806,880.5,17.26,10.63815625,2.743,9.1,2.346833333,0,25,410,
2002,315,11/11/2002,11,11,130,4.745,1.790045139,-0.605,0,97,76.08170139,41.01,661.3,148.6993576,0,901,892.5361111,887.3,15.21,6.2768125,0.557,11.28,2.971892361,0.004,1755,2220,
2002,316,11/12/2002,11,12,130,3.864,-0.5993125,-5.013,0,100,71.05704861,27.69,659,175.2822674,0,907.7,904.6392361,901,13.9,5.624375,-0.294,3.795,1.99503125,0.007,1015,1930,
2002,317,11/13/2002,11,13,130,4.267,1.778375,-2.089,0,92.4,68.10517361,32.81,653.9,169.9920035,0,903.4,895.9520833,888.2,17.55,8.187628472,-0.283,7.28,3.836690972,0.217,1010,100,
2002,318,11/14/2002,11,14,130,4.41,2.858288194,-1.595,0,94.1,68.90847222,49.82,671.2,163.2441319,0,894.6,891.3131944,886.8,14.35,8.563704861,2.976,9.17,4.873583333,0,1030,2250,
2002,319,11/15/2002,11,15,130,4.942,2.978326389,0.546,0.02,99.9,94.37604167,81.1,182.6,26.34618056,0,902.4,896.5423611,893.3,6.724,3.857815972,1.135,6.305,2.0839375,0,1705,345,
2002,320,11/16/2002,11,16,130,2.792,0.054993056,-2.611,0,97.1,75.7515625,35.32,638.7,168.4983681,0,903.9,900.9298611,896.3,13.02,4.784996528,-1.321,5.603,2.841868056,0.937,1450,725,
2002,321,11/17/2002,11,17,130,1.293,-1.399243056,-4.049,0,94.5,58.54767361,19.61,656.5,170.0456701,0,896.3,891.7854167,888.1,20.38,7.998208333,-2.065,6.028,3.186899306,1.15,1155,510,
2002,322,11/18/2002,11,18,130,-0.814,-2.532340278,-4.336,0.14,77.7,49.09267361,25.1,643.5,149.9500938,0,903.3,896.6534722,887.9,16.3,8.563072917,0.594,9.32,4.298472222,0,1200,1910,
2002,323,11/19/2002,11,19,130,1.513,-3.022076389,-7.82,0.11,89.7,57.14809028,16.54,643.7,161.7893819,0,903.1,899.6701389,896.2,18.58,6.888302083,-2.332,7.28,2.995326389,0.284,1225,100,
2002,324,11/20/2002,11,20,130,-0.767,-2.628104167,-4.302,0,81.4,54.88736111,22.79,615.8,158.4817813,0,903.1,901.0666667,899,17.92,7.325055556,-0.951,7.53,3.387211806,0.947,1550,2145,
2002,325,11/21/2002,11,21,130,1.844,-0.798538194,-3.681,0.24,82.7,56.33104167,23.51,611.4,160.9261354,0,902,900.9454861,899.5,19.84,9.080013889,-0.016,4.335,2.003809028,0.033,1610,1130,
2002,326,11/22/2002,11,22,130,4.763,1.73834375,-1.199,0.03,94.5,64.44607639,30.56,611.3,159.7817431,0,901.4,898.5958333,894.9,19.73,9.141201389,-0.285,5.335,2.811975694,1.24,1440,720,
2002,327,11/23/2002,11,23,130,4.532,1.267079861,-1.771,0.28,88.5,64.63822917,36.54,615.7,160.1178646,0,894.9,892.9184028,890.6,17.64,8.296538194,0.281,4.833,1.853125,0,955,1735,
2002,328,11/24/2002,11,24,130,3.783,-0.089850694,-4.454,0.23,92.2,72.15399306,49.24,610.3,145.8410833,0,899.4,893.425,889.5,12.04,4.741222222,-0.975,8.88,4.548697917,0.223,1330,35,
2002,329,11/25/2002,11,25,130,-4.503,-5.477861111,-6.614,0.01,84.8,67.54041667,50.55,677.7,110.4178472,0,901.8,899.3152778,897.4,3.833,-0.055381944,-3.446,6.805,3.087114583,0,50,2205,
2002,330,11/26/2002,11,26,130,-3.692,-8.210416667,-13.19,0.04,88.7,58.87496528,36.49,493.2,51.37734375,0,905,903.0388889,899.6,1.946,-0.753649306,-3.902,8.05,3.182177083,0,955,30,
2002,331,11/27/2002,11,27,130,-5.308,-7.97471875,-11.01,0,92.1,62.59743056,26.99,599.7,147.3647535,0,905,901.6663194,898.1,9.45,-0.417347222,-9.58,6.295,2.48421875,0.071,1425,140,
2002,332,11/28/2002,11,28,130,-3.471,-5.841711806,-7.66,0,87.3,55.88236111,22.02,607.3,157.0189965,0,905.9,903.1420139,900.9,14.98,3.6703125,-5.381,4.123,2.120545139,0.495,2340,1300,
2002,333,11/29/2002,11,29,130,1.977,-2.902402778,-6.113,0,84.5,56.10826389,30.56,312.7,68.47168403,0,900.8,895.1305556,891.3,16.64,6.046513889,-3.616,7.42,3.47690625,0.92,1300,635,
2002,334,11/30/2002,11,30,130,-1.491,-5.590663194,-9.29,0,79.2,49.49635417,21.31,685.6,142.6625313,0,903.7,900.1447917,895.8,13.07,5.256708333,0.901,5.523,2.635972222,0.037,1020,1515,
2002,335,12/1/2002,12,1,130,1.232,-2.487229167,-6.76,0.03,81.1,57.61809028,30.36,599.9,147.0868715,0,900.2,895.9947917,891.7,16.98,6.192451389,-2.587,6.91,2.827944444,0,1120,155,
2002,336,12/2/2002,12,2,130,2.976,0.142152778,-3.187,0,85.5,56.56298611,25.82,668,93.07207292,0,895.1,893.378125,891.9,16.66,9.243545139,2.704,4.688,2.543954861,0,1030,1730,
2002,337,12/3/2002,12,3,130,3.168,0.369767361,-3.607,0,100,91.005625,56.34,92.4,11.59551389,0,896.1,894.4111111,892,8.68,1.878993056,-3.259,7.7,4.634333333,1.597,1525,0,
2002,338,12/4/2002,12,4,130,-1.744,-3.759618056,-5.265,0.99,98.5,93.8,89.1,486.2,66.77245833,0,902.6,899.0670139,896.1,-0.519,-2.986774306,-4.614,6.13,4.53171875,2.562,120,2220,
2002,339,12/5/2002,12,5,130,1.321,-1.209027778,-3.921,0,100,93.85104167,84.3,429.2,56.53584722,0,903.9,902.6611111,901.5,3.305,-0.331416667,-3.993,3.953,1.527458333,0,25,845,
2002,340,12/6/2002,12,6,130,3.293,1.000243056,-2.49,0,100,90.08399306,69.35,407.2,82.10319444,0,903.6,899.5579861,896,8.11,2.554618056,-2.469,6.358,2.825795139,0,1240,0,
2002,341,12/7/2002,12,7,130,2.711,0.765295139,-1.317,0,100,82.60847222,44.82,597.9,138.0866319,0,896.5,895.5114583,894.1,11.35,3.963090278,-1.357,4.765,2.754045139,0,1255,1815,
2002,342,12/8/2002,12,8,130,2.74,0.300600694,-1.929,0,100,87.84253472,60.34,664.3,86.24446181,0,902.3,898.940625,895.8,7.76,2.256333333,-1.17,7.13,4.004760417,0.063,1750,30,
2002,343,12/9/2002,12,9,130,1.743,0.447423611,-2.812,0,100,92.97104167,65.81,556,72.74014931,0,902.2,899.7902778,897.3,6.392,1.5714375,-2.674,5.405,2.725534722,0.004,535,1440,
2002,344,12/10/2002,12,10,130,2.571,-1.905260417,-6.953,0,100,78.86243056,31.87,580.3,145.8902361,0,897.2,893.1645833,889.9,14.38,2.432944444,-6.591,3.995,1.829604167,0.35,1530,335,
2002,345,12/11/2002,12,11,130,3.314,-1.052715278,-4.219,0,99.9,75.70517361,30.87,569.3,142.2904028,0,889.9,887.8114583,885.2,15.05,3.862170139,-3.809,5.315,2.276913194,0.437,1430,1800,
2002,346,12/12/2002,12,12,130,-1.813,-3.694027778,-5.678,0,96.2,65.83788194,34.59,602.8,136.3861146,0,894.7,891.8375,888.7,10.8,2.878274306,-2.537,8.77,3.6658125,1.237,1150,2215,
2002,347,12/13/2002,12,13,130,-2.521,-5.276107639,-8.64,1.13,92.9,61.72361111,22.12,569.3,146.0467604,0,896.8,894.7475694,893.3,14.07,2.956506944,-5.39,4.753,2.559822917,1.187,1320,1710,
2002,348,12/14/2002,12,14,130,0.048,-3.930097222,-6.703,0,95,58.47399306,18.47,570.7,143.5788993,0,894.9,893.7326389,892.4,17.71,5.734125,-4.448,3.843,2.187479167,0,830,1805,
2002,349,12/15/2002,12,15,130,1.385,-2.208961806,-5.2,0,85.6,51.07965278,21.24,562.8,137.5307049,0,894.1,889.9020833,886.9,21.4,9.02984375,-2.397,8.21,4.312663194,0,1250,45,
2002,350,12/16/2002,12,16,130,-0.76,-3.401097222,-6.926,0,79.3,45.05965278,16.84,653.5,139.1671146,0,892.1,888.0024306,882.7,19.11,9.132961806,0.514,7.11,3.282326389,1.112,305,1855,
2002,351,12/17/2002,12,17,130,2.305,-3.074826389,-7.81,0.04,65.05,40.27229167,14.25,668.6,116.8570521,0,882.7,879.2451389,875.5,20.31,11.30971875,2.699,13,5.981868056,1.445,1225,555,
2002,352,12/18/2002,12,18,130,0.118,-4.470684028,-8.08,0,80.6,45.60024306,25.65,460.8,71.74225347,0,885.4,882.2072917,879.8,11.55,7.103298611,0.187,9.24,5.325673611,0,220,1800,
2002,353,12/19/2002,12,19,130,0.737,-3.184149306,-7.08,0,100,74.95857639,40.17,588.6,129.6240868,0,896.1,892.5788194,885.1,6.779,1.278791667,-3.861,8.51,4.317170139,0,1230,1825,
2002,354,12/20/2002,12,20,130,-6.958,-9.055027778,-13.04,0,81.5,48.43774306,13.51,579.8,147.2853993,0,896.9,893.2760417,887.6,15.32,2.582298611,-6.496,7.32,3.233420139,0.009,1305,750,
2002,355,12/21/2002,12,21,130,-5.787,-7.912020833,-10.37,0,74,45.24861111,18.97,606.6,142.4579479,0,893,887.3465278,882.7,12.83,3.982788194,-1.9,13.96,5.530732639,0,1000,1955,
2002,356,12/22/2002,12,22,130,-4.857,-6.200690972,-7.77,0,87,61.26756944,38.19,232.9,48.43058333,0,894.7,892.5090278,890.4,5.799,0.863114583,-4.271,6.27,2.866875,0,1150,405,
2002,357,12/23/2002,12,23,130,-0.549,-2.068027778,-5.716,0,100,95.02694444,60.4,108.4,16.68555903,0,892.4,890.2590278,887.6,1.145,-1.321038194,-4.076,5.528,3.6558125,1.957,1930,715,
2002,358,12/24/2002,12,24,130,-2.783,-5.17925,-7.37,0,99.3,91.43368056,77.4,654.7,134.0539097,0,895.9,893.9017361,892.4,-0.286,-3.960270833,-6.529,4.305,2.530954861,0.177,0,2000,
2002,359,12/25/2002,12,25,130,-2.174,-4.989131944,-10.18,0,97,83.38288194,53.92,586.4,138.9442361,0,895.4,894.0982639,892.8,5.284,-2.253197917,-8.99,5.095,1.812434028,0,1550,1810,
2002,360,12/26/2002,12,26,130,-2.365,-5.164420139,-9.01,0,98.5,81.10319444,49.62,572.4,146.6651354,0,898.6,896.5802083,894.1,4.519,-1.978409722,-7.87,5.5,2.584861111,0,1525,125,
2002,361,12/27/2002,12,27,130,-2.845,-6.038024306,-9.35,0,93.9,69.36472222,26.44,622.9,139.0095833,0,902.3,900.3548611,898.1,10.56,-0.087840278,-6.341,4.6,2.638034722,1.115,545,1845,
2002,362,12/28/2002,12,28,130,-1.055,-5.054104167,-8.34,0.01,94.2,60.09121528,14.88,586.6,150.775691,0,901,897.4836806,893.6,19.39,4.433017361,-5.382,7.13,3.375291667,0.907,1210,1730,
2002,363,12/29/2002,12,29,130,0.305,-2.243430556,-5.11,0,82.8,60.91024306,36.24,414.1,72.08055556,0,893.6,887.8628472,884.1,12.63,5.072034722,-2.032,5.503,3.586430556,1.38,1110,105,
2002,364,12/30/2002,12,30,130,-0.032,-2.900840278,-5.219,0,88.2,63.05690972,32.23,566.3,132.4186424,0,894.9,888.1885417,883.4,11.31,4.274319444,-1.97,11.06,4.196715278,0,1245,750,
2002,365,12/31/2002,12,31,130,-1.933,-5.120559028,-7.17,0,95.9,61.15236111,26.65,573.7,147.5866389,0,896,891.4614583,884.1,13.61,3.116142361,-6.312,5.633,2.959555556,0,1345,520,
2003,1,1/1/2003,1,1,130,0.591,-3.926253472,-5.941,0,86.6,62.9421875,39.42,658.4,115.7424097,0,897.7,888.234375,881.3,11.16,2.7809375,-2.95,16.74,7.936635417,1.907,1225,5,
2003,2,1/2/2003,1,2,130,-1.379,-3.454729167,-7.01,0.48,96.7,66.90309028,31.64,618.8,147.7353958,0,901.6,898.9920139,897.3,12.22,3.094125,-4.611,7.45,3.863309028,0.584,250,1920,
2003,3,1/3/2003,1,3,130,-2.327,-4.982475694,-7.36,0,93.4,56.31833333,17.89,576.6,148.5686424,0,899.5,897.31875,895,17.84,5.013190972,-4.678,4.47,2.482347222,0.792,1320,2050,
2003,4,1/4/2003,1,4,130,1.41,-2.067194444,-6.812,0,83.3,61.01517361,33.41,574,147.4578438,0,897.3,895.7055556,894.3,16.42,5.761329861,-2.658,7.8,3.133128472,0.633,1100,2335,
2003,5,1/5/2003,1,5,130,2.506,-1.139357639,-5.013,0.03,96.7,67.26395833,28.7,568.2,142.4271667,0,897.9,894.846875,891.6,17.63,5.727631944,-4.197,5.298,1.974788194,0,1225,50,
2003,6,1/6/2003,1,6,130,1.366,-0.749725694,-4.329,0,93.3,77.54899306,53.95,446.3,89.45289931,0,908.4,905.4145833,898,7.63,3.041090278,-3.366,7.8,3.729090278,0,720,1925,
2003,7,1/7/2003,1,7,130,2.861,-0.598597222,-4.45,0,96.1,74.37461806,39.23,568.3,145.656184,0,908,904.7722222,901.4,15.73,4.348243056,-3.611,6.9,3.3263125,1.335,1410,250,
2003,8,1/8/2003,1,8,130,5.827,1.974972222,-2.512,0,99.5,71.20909722,28.17,575.8,147.3818576,0,901.3,894.8180556,887.8,20.17,8.202989583,-2.19,7.69,3.8734375,1.627,1540,530,
2003,9,1/9/2003,1,9,130,5.635,-3.916302083,-9.54,0,82.2,51.48927083,24.04,578,149.6097118,0,898.7,891.9829861,885.6,11.41,6.176628472,-3.116,11.55,6.664909722,1.1,1000,2015,
